,neighborhood,title,price,bedrooms,pid,longitude,subregion,link,latitude,sqft,month,day,year,blockfips,countyfips,county,tractfips
2821,hayward / castro valley,Near CSUEB,1350.0,2.0,4075736224,-122.067,East Bay,/eby/apa/4075736224.html,37.6374,,Sep,18,2013,060014377011000,06001,Alameda,06001437701
2822,concord / pleasant hill / martinez,**Beautiful Downtown Concord Home**,1685.0,2.0,4075747947,-122.033473,East Bay,/eby/apa/4075747947.html,37.979321999999996,,Sep,18,2013,060133280001003,06013,Contra Costa,06013328000
2823,sonoma,Single family home in adult community,2050.0,2.0,4076660431,-122.493192,North Bay,/nby/apa/4076660431.html,38.267615,1500.0,Sep,18,2013,060971503034027,06097,Sonoma,06097150303
2824,santa rosa,MOVE IN READY,1750.0,3.0,4076625874,-122.729998,North Bay,/nby/apa/4076625874.html,38.466111,1325.0,Sep,18,2013,060971528022000,06097,Sonoma,06097152802
2825,santa rosa,Santa Rosa - Fountaingrove house for rent,3500.0,4.0,4076649793,,North Bay,/nby/apa/4076649793.html,,2500.0,Sep,18,2013,,,,
2826,tiburon / belvedere,Beautiful Summer sunsets await you and lazy days by the pool!,3130.0,2.0,4030327187,-122.4637,North Bay,/nby/apa/4030327187.html,37.8843,,Sep,18,2013,060411242005001,06041,Marin,06041124200
2827,tiburon / belvedere,Cozy Place By Fireplace for Fall Move-in with new Modern Amenities  ,2346.0,1.0,4046178266,-122.46073999999999,North Bay,/nby/apa/4046178266.html,37.881347999999996,,Sep,18,2013,060411242002000,06041,Marin,06041124200
2828,sausalito,2BR/1BA STUNNING Views! 2 car parking!  Fireplace! Laundry!  Pet Friendly!  PROG,3250.0,2.0,4076614099,-122.481228,North Bay,/nby/apa/4076614099.html,37.845938000000004,,Sep,18,2013,060411302011013,06041,Marin,06041130201
2829,sausalito,2BR/1BA Charmer! Views and 2 Car Parking! Fireplace and Laundry!   PROGRESSIVE,3100.0,2.0,4076621947,-122.481228,North Bay,/nby/apa/4076621947.html,37.845938000000004,,Sep,18,2013,060411302011013,06041,Marin,06041130201
2830,san rafael,Cozy Loft Apartment Blocks From Downtown San Rafael!,1865.0,1.0,4076605564,,North Bay,/nby/apa/4076605564.html,,475.0,Sep,18,2013,,,,
2831,san rafael,Lovely 3-bedroom home for rent,2675.0,3.0,4060178423,-122.51614099999999,North Bay,/nby/apa/4060178423.html,37.960879999999996,1100.0,Sep,18,2013,060411121001026,06041,Marin,06041112100
2832,san rafael,Make Lofts at Albert Park Your New Home,2221.0,1.0,4076603349,,North Bay,/nby/apa/4076603349.html,,650.0,Sep,18,2013,,,,
2833,napa county,"2BR, 1.5 BA fully furnished townhouse in North Napa ",1600.0,,4076600666,,North Bay,/nby/apa/4076600666.html,,,Sep,18,2013,,,,
2834,rohnert pk / cotati,"Large Luxury 1 BR. Ground floor, close to all amenities. 11/4/13!",1635.0,1.0,4065890804,,North Bay,/nby/apa/4065890804.html,,790.0,Sep,18,2013,,,,
2835,petaluma,We have a downstairs 1 bedroom unit available in mid October!,1454.0,1.0,4076226492,-122.6155,North Bay,/nby/apa/4076226492.html,38.2507,661.0,Sep,18,2013,060971506036011,06097,Sonoma,06097150603
2836,santa rosa,"Our Townhomes are the Best!! Huge rooms, Luxury, Quiet, Clean, New!",2249.0,2.0,4076199594,-122.726727,North Bay,/nby/apa/4076199594.html,38.480755,1655.0,Sep,18,2013,060971524003044,06097,Sonoma,06097152400
2837,rohnert pk / cotati,2bd/2ba with W/D and fireplace~Gorgeous,2035.0,2.0,4062720853,,North Bay,/nby/apa/4062720853.html,,1240.0,Sep,18,2013,,,,
2838,santa rosa,Enjoy Our Beautifully Landscaped Park-Like Community,1694.0,2.0,4076214021,-122.748485,North Bay,/nby/apa/4076214021.html,38.467148,,Sep,18,2013,060971529041000,06097,Sonoma,06097152904
2839,lake county,Sweet 2 bdrm 1 bath ,800.0,2.0,4076203063,,North Bay,/nby/apa/4076203063.html,,800.0,Sep,18,2013,,,,
2840,sausalito,"with loft, one bath floating home (houseboat) with views!",2495.0,1.0,4076179132,-122.505951,North Bay,/nby/apa/4076179132.html,37.873256,,Sep,18,2013,060411302021018,06041,Marin,06041130202
2841,napa county,"""Napa""3 bed*2 ba*Home*Avail Now!",2100.0,3.0,4076190146,-122.2564,North Bay,/nby/apa/4076190146.html,38.4549,2000.0,Sep,18,2013,060552014032017,06055,Napa,06055201403
2842,Tahoe Keys- South Lake Tahoe,Midweek $650- Full time $1200- Ski Lease SLT,,,4050311865,,North Bay,/nby/apa/4050311865.html,,,Sep,18,2013,,,,
2843,sausalito,Your personal sanctuary in the Marin Headlands in Sausalito,2040.0,1.0,4076116002,-122.51498500000001,North Bay,/nby/apa/4076116002.html,37.875826,612.0,Sep,18,2013,060411290002000,06041,Marin,06041129000
2844,santa rosa,Gorgeous Townhome in the Radiant Fountaingrove,2199.0,2.0,4076067545,-122.725664,North Bay,/nby/apa/4076067545.html,38.478182000000004,1400.0,Sep,18,2013,060971524003047,06097,Sonoma,06097152400
2845,sausalito,Beautiful Craftsman/Brown Shingle View Home,7850.0,3.0,4013956927,-122.483375,North Bay,/nby/apa/4013956927.html,37.851764,2800.0,Sep,18,2013,060411302013005,06041,Marin,06041130201
2846,brentwood / oakley,"RENTED in DAYS, Top of the Hill, Golf Views!!!",2895.0,5.0,4056519974,-121.79630700000001,East Bay,/eby/apa/4056519974.html,37.981654,3285.0,Sep,18,2013,060133551091012,06013,Contra Costa,06013355109
2847,pittsburg / antioch,Spacious 2 bedroom with pool view at Mosaic Apartments,1255.0,2.0,4076307308,,East Bay,/eby/apa/4076307308.html,,874.0,Sep,18,2013,,,,
2848,pittsburg / antioch,"Sunny, spacious apartment w/upgrades & remodeled bathroom",1025.0,2.0,4076307172,-121.81646699999999,East Bay,/eby/apa/4076307172.html,37.997421,,Sep,18,2013,060133071024002,06013,Contra Costa,06013307102
2849,pittsburg / antioch,Beautiful Lakeside Home!!!,2150.0,5.0,4076273295,-121.79424099999999,East Bay,/eby/apa/4076273295.html,38.010533,,Sep,18,2013,060133060041003,06013,Contra Costa,06013306004
2850,fremont / union city / newark,"BEAUTIFUL, LARGE TWO-STORY HOUSE IN FREMONT‏",3500.0,5.0,4076279411,,East Bay,/eby/apa/4076279411.html,,,Sep,18,2013,,,,
2851,hayward / castro valley,"Castro Valley Spacious Nice House, Available Now.",2950.0,4.0,4044096552,,East Bay,/eby/apa/4044096552.html,,2360.0,Sep,18,2013,,,,
2852,concord / pleasant hill / martinez,Lovely 2 Bed 1.5 Bath Condo in Concord,1400.0,2.0,4050896150,-122.037773,East Bay,/eby/apa/4050896150.html,37.952222,,Sep,18,2013,060133381012000,06013,Contra Costa,06013338101
2853,dublin / pleasanton / livermore,TRACY HOME 341 Clarence Bromell Ct. Tracy CA,1895.0,4.0,4014646571,-121.453975,East Bay,/eby/apa/4014646571.html,37.731752,2606.0,Sep,18,2013,060770052072088,06077,San Joaquin,06077005207
2854,danville / san ramon,Large floor plan with Washer/ Dryer ,1801.0,1.0,4076017087,-121.983673,East Bay,/eby/apa/4076017087.html,37.77832,727.0,Sep,18,2013,060133452022015,06013,Contra Costa,06013345202
2855,dublin / pleasanton / livermore,This is the community for you! A perfect Jr 1 bedroom awaits,1693.0,1.0,4075951397,,East Bay,/eby/apa/4075951397.html,,525.0,Sep,18,2013,,,,
2856,hayward / castro valley,HOUSE available NOW!! w/yard & laundry hookups,1495.0,3.0,4076016922,-122.078374,East Bay,/eby/apa/4076016922.html,37.674131,,Sep,18,2013,060014354001032,06001,Alameda,06001435400
2857,berkeley,home,3000.0,3.0,4076014500,-122.26008700000001,East Bay,/eby/apa/4076014500.html,37.861675,,Sep,18,2013,060014236023011,06001,Alameda,06001423602
2858,fairfield / vacaville,2 bedroom 2 bathroom Energy Efficient,1628.0,2.0,4031429372,-122.035817,East Bay,/eby/apa/4031429372.html,38.299878,1240.0,Sep,18,2013,060952523112007,06095,Solano,06095252311
2859,pittsburg / antioch,Newly Redone and Fresh Painted 2 Bed/2 Bath Apartment with a Bonus roo,1100.0,2.0,4029446193,-121.81527700000001,East Bay,/eby/apa/4029446193.html,38.012821,,Sep,18,2013,060133050005026,06013,Contra Costa,06013305000
2860,oakland downtown,Amazing water & S.F views. $250 off 1st month rent. $99 deposit. ,2932.0,2.0,4075918005,-122.27269299999999,East Bay,/eby/apa/4075918005.html,37.791888,1052.0,Sep,18,2013,060014033001040,06001,Alameda,06001403300
2861,oakland downtown,"Luxury is Waiting For You @ Domain! Washer/Dryer Inside, Fitness Ctr",3280.0,2.0,4075867153,-122.27518,East Bay,/eby/apa/4075867153.html,37.806227,1201.0,Sep,18,2013,060014028001011,06001,Alameda,06001402800
2862,berkeley,Charming Apartment In Ideal Berkeley Neighborhood,1995.0,1.0,4041678173,-122.28216599999999,East Bay,/eby/apa/4041678173.html,37.881916,,Sep,18,2013,060014213003023,06001,Alameda,06001421300
2863,concord / pleasant hill / martinez,Rare 2 bedroom Fully Remodeled in Pleasant Hill! Come see today - open,1695.0,2.0,4075910348,,East Bay,/eby/apa/4075910348.html,,900.0,Sep,18,2013,,,,
2864,oakland hills / mills,Nice Large Living room space 2Bd/1Ba Apartment Near Bart Station - Cal,1095.0,2.0,4047905631,-122.17483200000001,East Bay,/eby/apa/4047905631.html,37.774425,,Sep,18,2013,060014082002005,06001,Alameda,06001408200
2865,vallejo / benicia,AMAZING BENICIA HOUSE,1895.0,3.0,4075907672,,East Bay,/eby/apa/4075907672.html,,,Sep,18,2013,,,,
2866,fairfield / vacaville,A Must See! Fantastic Location! Beautiful One Bedroom Apt Home!,1126.0,1.0,4075742487,,East Bay,/eby/apa/4075742487.html,,740.0,Sep,18,2013,,,,
2867,alameda,"Large, light & bright 1 BR on 2nd floor of turn-of-  century bldg ",1240.0,1.0,4075907435,-122.256203,East Bay,/eby/apa/4075907435.html,37.771682,,Sep,18,2013,060014279005001,06001,Alameda,06001427900
2868,concord / pleasant hill / martinez,Pleasant Hill's Best Kept Secret*Lovely Home*Upgrades*Upstairs*Wifi!,1345.0,1.0,4075905909,,East Bay,/eby/apa/4075905909.html,,750.0,Sep,18,2013,,,,
2869,danville / san ramon,Water View! All New! Studio!,1450.0,,4076115050,,East Bay,/eby/apa/4076115050.html,,436.0,Sep,18,2013,,,,
2870,danville / san ramon,First Floor Fabulous w/Garage! Wheelchair Accessible Unit - Avail 10/7,1550.0,1.0,4076133044,,East Bay,/eby/apa/4076133044.html,,695.0,Sep,18,2013,,,,
2871,fairfield / vacaville,"Pets Welcome! Spacious Three Bedroom! Tons of Storage, and Much More!",1225.0,3.0,4076077617,-121.833572,East Bay,/eby/apa/4076077617.html,38.432009,1050.0,Sep,18,2013,060952534024018,06095,Solano,06095253402
2872,fairfield / vacaville,Be Number One in an Award-Winning Apartment!,1312.0,2.0,4076132334,-121.97423899999998,East Bay,/eby/apa/4076132334.html,38.346283,986.0,Sep,18,2013,060952531054008,06095,Solano,06095253105
2873,danville / san ramon,4BR/2.5BA townhouse in great school district available for rent,3000.0,4.0,4076128461,-121.9155,East Bay,/eby/apa/4076128461.html,37.7636,1660.0,Sep,18,2013,060133551151058,06013,Contra Costa,06013355115
2874,danville / san ramon,"19 Pamplona Ct, San Ramon-Fantastic Floor plan",3200.0,4.0,4050428358,-121.96938999999999,East Bay,/eby/apa/4050428358.html,37.763835,1880.0,Sep,18,2013,060133451161008,06013,Contra Costa,06013345116
2875,oakland downtown,Perfect for Roommates that Want Luxury ,3280.0,2.0,4076102372,-122.27518,East Bay,/eby/apa/4076102372.html,37.806227,,Sep,18,2013,060014028001011,06001,Alameda,06001402800
2876,walnut creek,2 Bedroom 2 Bath Patio Home with 2 Car Garage,2395.0,2.0,4076122825,,East Bay,/eby/apa/4076122825.html,,1400.0,Sep,18,2013,,,,
2877,hayward / castro valley,Courtyard view,1595.0,3.0,4076063464,,East Bay,/eby/apa/4076063464.html,,980.0,Sep,18,2013,,,,
2878,alameda,MANSION on LAGOON Views / Gardens,3275.0,3.0,4076118295,-122.25268,East Bay,/eby/apa/4076118295.html,37.762628,1200.0,Sep,18,2013,060014284001004,06001,Alameda,06001428400
2879,hayward / castro valley,Rent Special,1350.0,2.0,4076057304,-122.067204,East Bay,/eby/apa/4076057304.html,37.636393,530.0,Sep,18,2013,060014377012001,06001,Alameda,06001437701
2880,dublin / pleasanton / livermore,MOVE NOW AND SAVE $325 A MONTH ON RENT ON 3 BEDROOMS ONLY!,,,4075803706,,East Bay,/eby/apa/4075803706.html,,,Sep,18,2013,,,,
2881,berkeley north / hills,Large Studio 3 Blocks From Campus!,1400.0,,4075838976,-122.25976499999999,East Bay,/eby/apa/4075838976.html,37.87797,425.0,Sep,18,2013,060014225001008,06001,Alameda,06001422500
2882,fairfield / vacaville,Beautifully Remodeled Single Family Home in Great Neighborhood,1700.0,3.0,4067458018,-121.940722,East Bay,/eby/apa/4067458018.html,38.341315,1500.0,Sep,18,2013,060952529103007,06095,Solano,06095252910
2883,fairfield / vacaville,2 Bedroom/1 Bathroom,895.0,2.0,4075811106,-122.03074199999999,East Bay,/eby/apa/4075811106.html,38.272641,675.0,Sep,18,2013,060952526061007,06095,Solano,06095252606
2884,vallejo / benicia,Newly Remodeled SECTION 8 OK,1100.0,2.0,4075790165,-122.23198400000001,East Bay,/eby/apa/4075790165.html,38.095161,,Sep,18,2013,060952511001039,06095,Solano,06095251100
2885,fairfield / vacaville, Beautifully Remodeled Single Family Home in Great Neighborhood ,1700.0,3.0,4063394138,-121.940722,East Bay,/eby/apa/4063394138.html,38.341315,1500.0,Sep,18,2013,060952529103007,06095,Solano,06095252910
2886,dublin / pleasanton / livermore,New apartments recently reduced!!!!,3204.0,3.0,4075801807,,East Bay,/eby/apa/4075801807.html,,1447.0,Sep,18,2013,,,,
2887,dublin / pleasanton / livermore,Happiness is..... Living at Connolly Station,3139.0,3.0,4075750029,,East Bay,/eby/apa/4075750029.html,,1447.0,Sep,18,2013,,,,
2888,fairfield / vacaville,Beautifully Remodeled Single Family Home in Great Neighborhood,1700.0,3.0,4068095247,-121.940722,East Bay,/eby/apa/4068095247.html,38.341315,1500.0,Sep,18,2013,060952529103007,06095,Solano,06095252910
2889,fremont / union city / newark,Single Family Home in a Quiet Neighborhood Near Great Schools,3000.0,4.0,4068156093,,East Bay,/eby/apa/4068156093.html,,2139.0,Sep,18,2013,,,,
2890,berkeley,Great spacious apartments located one block from Campus,1700.0,1.0,4061761936,,East Bay,/eby/apa/4061761936.html,,,Sep,18,2013,,,,
2891,brentwood / oakley,$1551 Spacious Two Bedroom In Beautiful Tracy Community!!!!,1551.0,2.0,4075719344,,East Bay,/eby/apa/4075719344.html,,1027.0,Sep,18,2013,,,,
2892,walnut creek,Spacious One Bedroom Newer Upgrades@Retreat,1761.0,1.0,4075731348,,East Bay,/eby/apa/4075731348.html,,732.0,Sep,18,2013,,,,
2893,pittsburg / antioch,"Good Location 5BR,3BA Ready to Move In!",1900.0,5.0,4075745912,-121.804872,East Bay,/eby/apa/4075745912.html,37.958366999999996,2050.0,Sep,18,2013,060133551083022,06013,Contra Costa,06013355108
2894,san leandro,Court Located Home near Heron Bay EXT 814,2700.0,3.0,4075717355,,East Bay,/eby/apa/4075717355.html,,2225.0,Sep,18,2013,,,,
2895,"hercules, pinole, san pablo, el sob",Everything you've been looking for is here at San Marcos Apartments!,1550.0,1.0,4075722199,-122.33342900000001,East Bay,/eby/apa/4075722199.html,37.978234,802.0,Sep,18,2013,060133650031009,06013,Contra Costa,06013365003
2896,hayward / castro valley,Gorgeous executive style home with tons of space!,4000.0,5.0,4064835079,,East Bay,/eby/apa/4064835079.html,,3200.0,Sep,18,2013,,,,
2897,alameda,Gold Coast edge Amazing floor plan 3 bdrms home,1988.0,3.0,4075643130,,East Bay,/eby/apa/4075643130.html,,,Sep,18,2013,,,,
2898,fremont / union city / newark,CHARMING 3BD HOME IN GREAT LOCATION! ,2200.0,3.0,4071007844,,East Bay,/eby/apa/4071007844.html,,1400.0,Sep,18,2013,,,,
2899,san leandro,"New Renovated 3Br, 2Ba Home",2150.0,3.0,4049637122,-122.145076,East Bay,/eby/apa/4049637122.html,37.720228999999996,1200.0,Sep,18,2013,060014331042000,06001,Alameda,06001433104
2900,pittsburg / antioch,Beautiful Antioch Home with Designer Upgrades,1895.0,3.0,4075518083,-121.8089,East Bay,/eby/apa/4075518083.html,37.9939,2200.0,Sep,18,2013,060133080011027,06013,Contra Costa,06013308001
2901,oakland lake merritt / grand,"2BD/1BA, Adams Point, Hardwood, Front unit, Cats OK",1800.0,2.0,4075728368,,East Bay,/eby/apa/4075728368.html,,,Sep,18,2013,,,,
2902,santa rosa,1 Bedroom 1 Bath **Washer/Dryer In Unti**,1397.0,1.0,4067994034,,North Bay,/nby/apa/4067994034.html,,625.0,Sep,18,2013,,,,
2903,sonoma,Glen Ellen County Home ,1500.0,2.0,4076586537,-122.523293,North Bay,/nby/apa/4076586537.html,38.364012,1014.0,Sep,18,2013,060971505006002,06097,Sonoma,06097150500
2904,larkspur,2 Bath: Limited Inventory - Hurry in For a Tour of Your Future Home!,3095.0,2.0,4076540484,-122.506747,North Bay,/nby/apa/4076540484.html,37.948557,950.0,Sep,18,2013,060411212002024,06041,Marin,06041121200
2905,larkspur,2 Bath Townhome: Great Pet Friendly Community! Only One Available!,3850.0,2.0,4076541760,-122.506747,North Bay,/nby/apa/4076541760.html,37.948557,1108.0,Sep,18,2013,060411212002024,06041,Marin,06041121200
2906,larkspur,"LAST ONE: Granite, Stainless Steel Appliance, Washer/Dryer In Unit",2500.0,1.0,4076538789,-122.506747,North Bay,/nby/apa/4076538789.html,37.948557,778.0,Sep,18,2013,060411212002024,06041,Marin,06041121200
2907,novato,Novato Country Property Avail 9/28,3200.0,3.0,4076568163,-122.60185200000001,North Bay,/nby/apa/4076568163.html,38.097724,2016.0,Sep,18,2013,060411031003010,06041,Marin,06041103100
2908,santa rosa,2bd 2ba wont last long! Come by today!,1639.0,2.0,4061603203,,North Bay,/nby/apa/4061603203.html,,873.0,Sep,18,2013,,,,
2909,napa county,"Right off Trancas, just minutes to 29 and 121! Napa's BEST Secret!",1325.0,1.0,4076555318,,North Bay,/nby/apa/4076555318.html,,736.0,Sep,18,2013,,,,
2910,rohnert pk / cotati,"We specialize in Moving , Call today (707) 539-6076",,,4076519441,,North Bay,/nby/apa/4076519441.html,,,Sep,18,2013,,,,
2911,petaluma,Wish you lived here. Enclave is the place.!!!!!,1675.0,2.0,4076532298,-122.6155,North Bay,/nby/apa/4076532298.html,38.2507,1028.0,Sep,18,2013,060971506036011,06097,Sonoma,06097150603
2912,san rafael,"*Furnished Villa for Rent, Upscale Complex",4000.0,2.0,4076544104,,North Bay,/nby/apa/4076544104.html,,2400.0,Sep,18,2013,,,,
2913,,Call Today - We Want To Help You Find A Home You Love!,1575.0,2.0,4076077261,-122.760493,North Bay,/nby/apa/4076077261.html,38.512083000000004,,Sep,18,2013,060971527012003,06097,Sonoma,06097152701
2914,san rafael,LOVELY GROUND LEVEL END CONDO IN SUPER-QUIET COMMUNITY,2295.0,2.0,4076088275,,North Bay,/nby/apa/4076088275.html,,732.0,Sep,18,2013,,,,
2915,novato,SPACIOUS UPDATED TOWNHOUSE IN SOUTH NOVATO,2695.0,3.0,4076072052,,North Bay,/nby/apa/4076072052.html,,1704.0,Sep,18,2013,,,,
2916,lake county,1-2 ROOM IN ONE ACRE PRIVATE WITH YOUR OWWN KEY,195.0,1.0,4076055916,-122.7777,North Bay,/nby/apa/4076055916.html,38.9421,5300.0,Sep,18,2013,060330009003041,06033,Lake,06033000900
2917,san rafael,Spacious 3 BR with Washer & Dryer in Unit!!,3003.0,3.0,4076098871,-122.530689,North Bay,/nby/apa/4076098871.html,38.02105,1159.0,Sep,18,2013,060411060013036,06041,Marin,06041106001
2918,novato,Big house for rent Bugeia Lane,4200.0,5.0,4076093342,-122.5714,North Bay,/nby/apa/4076093342.html,38.1163,3400.0,Sep,18,2013,060411022033000,06041,Marin,06041102203
2919,santa rosa,Gorgeous 1 bedroom apartment includes washer dryer,1716.0,1.0,4076090692,,North Bay,/nby/apa/4076090692.html,,716.0,Sep,18,2013,,,,
2920,lake county,House for rent in Clearlake,1275.0,4.0,4076086306,,North Bay,/nby/apa/4076086306.html,,1800.0,Sep,18,2013,,,,
2921,Marin City,Wiatinglist open for affordable apartment three bedroom,1671.0,3.0,4076063864,-122.50913999999999,North Bay,/nby/apa/4076063864.html,37.86854,1151.0,Sep,18,2013,060411290002010,06041,Marin,06041129000
2922,larkspur,A Sophisticated Apartment Community - 1BR/1BA - Newly Renovated!,2330.0,1.0,4076050985,-122.508172,North Bay,/nby/apa/4076050985.html,37.949315000000006,781.0,Sep,18,2013,060411212002020,06041,Marin,06041121200
2923,west marin,POINT REYES COTTAGE WITH SPECTATCULAR VIEW,2500.0,2.0,4076065745,,North Bay,/nby/apa/4076065745.html,,,Sep,18,2013,,,,
2924,rohnert pk / cotati,Choose from 2 different floorplan styles,,,4055823879,,North Bay,/nby/apa/4055823879.html,,,Sep,18,2013,,,,
2925,san rafael,PRISTINE 2 BD/2BA CONDO W/AMENITIES,2400.0,2.0,4075278972,,North Bay,/nby/apa/4075278972.html,,,Sep,18,2013,,,,
2926,russian river,Cottage Style Home in Forestville,1600.0,2.0,4075290232,,North Bay,/nby/apa/4075290232.html,,1150.0,Sep,18,2013,,,,
2927,lake county,3 Bedroom 2 Bath Newly Remodeled House,1000.0,3.0,4049639897,-122.715147,North Bay,/nby/apa/4049639897.html,38.949172999999995,1400.0,Sep,18,2013,060330009001036,06033,Lake,06033000900
