POPGROUP,label,GEOIDLONG,GEOID,geodisplay,Population
1,Total population,1400000US06067009308,6067009308,"Census Tract 93.08, Sacramento County, California",6032
1,Total population,1400000US06067009309,6067009309,"Census Tract 93.09, Sacramento County, California",2282
1,Total population,1400000US06067009310,6067009310,"Census Tract 93.10, Sacramento County, California",7000
1,Total population,1400000US06067009311,6067009311,"Census Tract 93.11, Sacramento County, California",6407
1,Total population,1400000US06067009312,6067009312,"Census Tract 93.12, Sacramento County, California",6535
1,Total population,1400000US06067009314,6067009314,"Census Tract 93.14, Sacramento County, California",5922
1,Total population,1400000US06067009316,6067009316,"Census Tract 93.16, Sacramento County, California",4605
1,Total population,1400000US06067009317,6067009317,"Census Tract 93.17, Sacramento County, California",5700
1,Total population,1400000US06067009318,6067009318,"Census Tract 93.18, Sacramento County, California",2620
1,Total population,1400000US06067009319,6067009319,"Census Tract 93.19, Sacramento County, California",4864
1,Total population,1400000US06067009320,6067009320,"Census Tract 93.20, Sacramento County, California",4336
1,Total population,1400000US06067009321,6067009321,"Census Tract 93.21, Sacramento County, California",5573
1,Total population,1400000US06067009322,6067009322,"Census Tract 93.22, Sacramento County, California",13206
1,Total population,1400000US06067009323,6067009323,"Census Tract 93.23, Sacramento County, California",5321
1,Total population,1400000US06067009324,6067009324,"Census Tract 93.24, Sacramento County, California",2742
1,Total population,1400000US06067009325,6067009325,"Census Tract 93.25, Sacramento County, California",836
1,Total population,1400000US06067009326,6067009326,"Census Tract 93.26, Sacramento County, California",4804
1,Total population,1400000US06067009328,6067009328,"Census Tract 93.28, Sacramento County, California",5245
1,Total population,1400000US06067009329,6067009329,"Census Tract 93.29, Sacramento County, California",2300
1,Total population,1400000US06067009330,6067009330,"Census Tract 93.30, Sacramento County, California",3818
1,Total population,1400000US06067009331,6067009331,"Census Tract 93.31, Sacramento County, California",7049
1,Total population,1400000US06067009332,6067009332,"Census Tract 93.32, Sacramento County, California",1425
1,Total population,1400000US06067009403,6067009403,"Census Tract 94.03, Sacramento County, California",2038
1,Total population,1400000US06067009404,6067009404,"Census Tract 94.04, Sacramento County, California",5921
1,Total population,1400000US06067009406,6067009406,"Census Tract 94.06, Sacramento County, California",2390
1,Total population,1400000US06067009407,6067009407,"Census Tract 94.07, Sacramento County, California",9944
1,Total population,1400000US06067009408,6067009408,"Census Tract 94.08, Sacramento County, California",1783
1,Total population,1400000US06067009501,6067009501,"Census Tract 95.01, Sacramento County, California",2772
1,Total population,1400000US06067009502,6067009502,"Census Tract 95.02, Sacramento County, California",7055
1,Total population,1400000US06067009503,6067009503,"Census Tract 95.03, Sacramento County, California",3067
1,Total population,1400000US06067009504,6067009504,"Census Tract 95.04, Sacramento County, California",2059
1,Total population,1400000US06067009601,6067009601,"Census Tract 96.01, Sacramento County, California",6621
1,Total population,1400000US06067009606,6067009606,"Census Tract 96.06, Sacramento County, California",7159
1,Total population,1400000US06067009608,6067009608,"Census Tract 96.08, Sacramento County, California",7597
1,Total population,1400000US06067009609,6067009609,"Census Tract 96.09, Sacramento County, California",5215
1,Total population,1400000US06067009610,6067009610,"Census Tract 96.10, Sacramento County, California",6072
1,Total population,1400000US06067009611,6067009611,"Census Tract 96.11, Sacramento County, California",3165
1,Total population,1400000US06067009612,6067009612,"Census Tract 96.12, Sacramento County, California",5073
1,Total population,1400000US06067009614,6067009614,"Census Tract 96.14, Sacramento County, California",6658
1,Total population,1400000US06067009615,6067009615,"Census Tract 96.15, Sacramento County, California",7864
1,Total population,1400000US06067009616,6067009616,"Census Tract 96.16, Sacramento County, California",5814
1,Total population,1400000US06067009617,6067009617,"Census Tract 96.17, Sacramento County, California",3545
1,Total population,1400000US06067009618,6067009618,"Census Tract 96.18, Sacramento County, California",4642
1,Total population,1400000US06067009619,6067009619,"Census Tract 96.19, Sacramento County, California",7824
1,Total population,1400000US06067009622,6067009622,"Census Tract 96.22, Sacramento County, California",7222
1,Total population,1400000US06067009630,6067009630,"Census Tract 96.30, Sacramento County, California",9389
1,Total population,1400000US06067009632,6067009632,"Census Tract 96.32, Sacramento County, California",6811
1,Total population,1400000US06067009633,6067009633,"Census Tract 96.33, Sacramento County, California",3309
1,Total population,1400000US06067009634,6067009634,"Census Tract 96.34, Sacramento County, California",4913
1,Total population,1400000US06067009635,6067009635,"Census Tract 96.35, Sacramento County, California",5941
1,Total population,1400000US06067009636,6067009636,"Census Tract 96.36, Sacramento County, California",7672
1,Total population,1400000US06067009637,6067009637,"Census Tract 96.37, Sacramento County, California",6003
1,Total population,1400000US06067009638,6067009638,"Census Tract 96.38, Sacramento County, California",4330
1,Total population,1400000US06067009639,6067009639,"Census Tract 96.39, Sacramento County, California",3554
1,Total population,1400000US06067009800,6067009800,"Census Tract 98, Sacramento County, California",1984
1,Total population,1400000US06067009900,6067009900,"Census Tract 99, Sacramento County, California",3976
1,Total population,1400000US06067988300,6067988300,"Census Tract 9883, Sacramento County, California",6747
1,Total population,1400000US06069000100,6069000100,"Census Tract 1, San Benito County, California",5007
1,Total population,1400000US06069000200,6069000200,"Census Tract 2, San Benito County, California",6051
1,Total population,1400000US06069000300,6069000300,"Census Tract 3, San Benito County, California",4217
1,Total population,1400000US06069000400,6069000400,"Census Tract 4, San Benito County, California",5975
1,Total population,1400000US06069000501,6069000501,"Census Tract 5.01, San Benito County, California",5395
1,Total population,1400000US06069000502,6069000502,"Census Tract 5.02, San Benito County, California",6099
1,Total population,1400000US06069000600,6069000600,"Census Tract 6, San Benito County, California",8317
1,Total population,1400000US06069000701,6069000701,"Census Tract 7.01, San Benito County, California",3644
1,Total population,1400000US06069000702,6069000702,"Census Tract 7.02, San Benito County, California",4948
1,Total population,1400000US06069000801,6069000801,"Census Tract 8.01, San Benito County, California",3082
1,Total population,1400000US06069000802,6069000802,"Census Tract 8.02, San Benito County, California",2534
1,Total population,1400000US06071000103,6071000103,"Census Tract 1.03, San Bernardino County, California",4740
1,Total population,1400000US06071000104,6071000104,"Census Tract 1.04, San Bernardino County, California",6117
1,Total population,1400000US06071000105,6071000105,"Census Tract 1.05, San Bernardino County, California",6676
1,Total population,1400000US06071000107,6071000107,"Census Tract 1.07, San Bernardino County, California",2957
1,Total population,1400000US06071000108,6071000108,"Census Tract 1.08, San Bernardino County, California",5077
1,Total population,1400000US06071000109,6071000109,"Census Tract 1.09, San Bernardino County, California",6752
1,Total population,1400000US06071000111,6071000111,"Census Tract 1.11, San Bernardino County, California",2580
1,Total population,1400000US06071000113,6071000113,"Census Tract 1.13, San Bernardino County, California",11112
1,Total population,1400000US06071000115,6071000115,"Census Tract 1.15, San Bernardino County, California",7114
1,Total population,1400000US06071000116,6071000116,"Census Tract 1.16, San Bernardino County, California",10856
1,Total population,1400000US06071000117,6071000117,"Census Tract 1.17, San Bernardino County, California",6959
1,Total population,1400000US06071000118,6071000118,"Census Tract 1.18, San Bernardino County, California",4541
1,Total population,1400000US06071000201,6071000201,"Census Tract 2.01, San Bernardino County, California",4195
1,Total population,1400000US06071000203,6071000203,"Census Tract 2.03, San Bernardino County, California",4474
1,Total population,1400000US06071000205,6071000205,"Census Tract 2.05, San Bernardino County, California",4736
1,Total population,1400000US06071000207,6071000207,"Census Tract 2.07, San Bernardino County, California",4635
1,Total population,1400000US06071000208,6071000208,"Census Tract 2.08, San Bernardino County, California",4124
1,Total population,1400000US06071000301,6071000301,"Census Tract 3.01, San Bernardino County, California",8795
1,Total population,1400000US06071000303,6071000303,"Census Tract 3.03, San Bernardino County, California",7169
1,Total population,1400000US06071000304,6071000304,"Census Tract 3.04, San Bernardino County, California",5871
1,Total population,1400000US06071000401,6071000401,"Census Tract 4.01, San Bernardino County, California",6387
