SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,CENSUS2010POP,POPESTIMATE2010
50,1,2,36,51,New York,Livingston County,64631,64705,65088,65118,65130,65484,65322,65357,65460,65637,65420,65393,65333
50,1,2,36,53,New York,Madison County,69420,69450,69852,70261,71010,71397,71471,72042,72709,73075,73169,73442,73439
50,1,2,36,55,New York,Monroe County,735328,738979,739891,741391,741671,741075,738506,738329,739249,741018,743386,744344,744389
50,1,2,36,57,New York,Montgomery County,49637,49605,49472,49298,49449,49460,49505,49724,49798,49951,50001,50219,50250
50,1,2,36,59,New York,Nassau County,1334625,1336713,1337086,1339572,1339761,1337964,1332318,1324905,1322048,1325129,1332088,1339532,1341245
50,1,2,36,61,New York,New York County,1538096,1540547,1555729,1555382,1562154,1569947,1573573,1578171,1581402,1587022,1583431,1585873,1586698
50,1,2,36,63,New York,Niagara County,219795,219620,218552,218127,218072,217737,216818,216148,215791,215793,216043,216469,216546
50,1,2,36,65,New York,Oneida County,235516,235146,234247,234078,234243,234654,234282,234229,234488,234482,234619,234878,234845
50,1,2,36,67,New York,Onondaga County,458326,458034,458576,459484,460961,461412,460910,460925,461287,463472,465633,467026,467204
50,1,2,36,69,New York,Ontario County,100009,100106,100819,101763,102625,103385,104259,104644,105216,106302,107214,107931,108116
50,1,2,36,71,New York,Orange County,341397,342892,347674,352975,358727,362934,364522,366908,368464,370201,372079,372813,373355
50,1,2,36,73,New York,Orleans County,44184,44178,43898,43660,43593,43682,43475,43420,43342,43254,42975,42883,42854
50,1,2,36,75,New York,Oswego County,122387,122477,122269,122496,123120,123340,122640,122354,122213,122366,122055,122109,122114
50,1,2,36,77,New York,Otsego County,61692,61860,61924,62093,62567,62934,63069,63032,62914,62561,62280,62259,62232
50,1,2,36,79,New York,Putnam County,95731,96049,97055,98263,98964,99468,99575,99357,99454,99537,99666,99710,99713
50,1,2,36,81,New York,Queens County,2229394,2230501,2231316,2224507,2214608,2198516,2185222,2173862,2177351,2193623,2217166,2230722,2233841
50,1,2,36,83,New York,Rensselaer County,152553,152684,152700,153040,154201,155523,156104,157312,158243,159011,159150,159429,159428
50,1,2,36,85,New York,Richmond County,443762,445235,448961,452813,455939,456846,457028,457577,459642,463701,466965,468730,469363
50,1,2,36,87,New York,Rockland County,286794,287720,290613,293728,296224,297562,298737,299390,301668,305413,308652,311687,312183
50,1,2,36,89,New York,St. Lawrence County,111922,111864,111497,111292,111329,111468,111606,111556,111586,111684,112169,111944,111894
50,1,2,36,91,New York,Saratoga County,200626,201514,203974,206446,209410,211478,212975,214627,215798,217282,218652,219607,219960
50,1,2,36,93,New York,Schenectady County,146652,146581,146334,147199,147891,148900,150200,151768,152275,153360,154050,154727,154889
50,1,2,36,95,New York,Schoharie County,31488,31514,31794,31785,32032,32310,32534,32661,32894,32890,32776,32749,32722
50,1,2,36,97,New York,Schuyler County,19188,19232,19175,19179,19151,19034,18880,18752,18707,18644,18398,18343,18330
50,1,2,36,99,New York,Seneca County,33319,33343,34764,35046,35212,35312,35177,35223,35469,35370,35286,35251,35199
50,1,2,36,101,New York,Steuben County,98681,98764,99216,99583,99191,98983,98868,98473,98541,98726,98949,98990,98930
50,1,2,36,103,New York,Suffolk County,1419379,1424081,1442488,1456745,1470849,1478215,1477687,1475626,1475255,1480218,1487206,1493350,1494434
50,1,2,36,105,New York,Sullivan County,73885,74134,74143,74452,75447,76265,76780,77231,77991,77755,77647,77547,77500
50,1,2,36,107,New York,Tioga County,51883,51838,51712,51992,51895,51631,51611,51536,51565,51498,51236,51125,51049
50,1,2,36,109,New York,Tompkins County,96487,96608,97458,98227,99049,99531,99433,99651,99910,100383,101497,101564,101620
50,1,2,36,111,New York,Ulster County,177726,177810,178440,180128,180942,181847,182438,182845,182818,183174,182638,182493,182435
50,1,2,36,113,New York,Warren County,63263,63273,63406,63774,64323,64576,65206,65554,65740,65848,65694,65707,65697
50,1,2,36,115,New York,Washington County,61032,60977,61142,61152,61621,62278,62468,62771,63054,63252,63077,63216,63288
50,1,2,36,117,New York,Wayne County,93779,93791,93794,93735,94001,93860,93727,93595,93539,93739,93643,93772,93753
50,1,2,36,119,New York,Westchester County,923621,925511,931577,935219,935799,935457,933401,931426,933414,937449,944201,949113,950541
50,1,2,36,121,New York,Wyoming County,43462,43399,43061,43007,42955,42852,42780,42673,42515,42281,42236,42155,42129
50,1,2,36,123,New York,Yates County,24591,24723,24725,24688,24898,25008,25129,25025,25234,25352,25303,25348,25338
40,3,5,37,0,North Carolina,North Carolina,8046346,8081614,8210122,8326201,8422501,8553152,8705407,8917270,9118037,9309449,9449566,9535483,9561558
50,3,5,37,1,North Carolina,Alamance County,130750,131423,133346,135239,136009,137619,139311,141462,144712,147704,149954,151131,151528
50,3,5,37,3,North Carolina,Alexander County,33566,33774,34187,34665,34998,35343,35786,36243,36609,36840,37053,37198,37239
50,3,5,37,5,North Carolina,Alleghany County,10672,10673,10740,10740,10776,10790,10788,10940,11061,11131,11125,11155,11163
50,3,5,37,7,North Carolina,Anson County,25268,25342,25553,25723,25749,26386,26585,26599,26664,26837,26917,26948,26908
50,3,5,37,9,North Carolina,Ashe County,24394,24480,24750,25029,25288,25684,25838,26134,26506,26858,27144,27281,27291
50,3,5,37,11,North Carolina,Avery County,17149,17318,17706,17867,17896,17971,17945,18104,17949,18024,17925,17797,17755
50,3,5,37,13,North Carolina,Beaufort County,44916,44950,45084,45216,45418,45618,46059,46622,46702,47297,47485,47759,47820
50,3,5,37,15,North Carolina,Bertie County,19765,19762,19829,19841,19897,20018,20057,19936,20927,21121,21216,21282,21250
50,3,5,37,17,North Carolina,Bladen County,32252,32270,32714,32782,33129,33684,33934,34114,34285,34665,34852,35190,35229
50,3,5,37,19,North Carolina,Brunswick County,73121,73717,76005,78296,80584,83327,87846,93938,99008,103257,105777,107431,107992
50,3,5,37,21,North Carolina,Buncombe County,206365,207152,209104,211841,214982,218139,221642,226524,230766,233772,236349,238318,238832
50,3,5,37,23,North Carolina,Burke County,89163,89353,89525,89371,89493,89394,89526,89903,90146,90788,91178,90912,90771
50,3,5,37,25,North Carolina,Cabarrus County,131043,132231,136463,140054,143336,146429,150797,157735,165717,171915,175993,178011,178588
50,3,5,37,27,North Carolina,Caldwell County,77425,77721,78375,78920,79380,79471,80218,80897,81588,82527,82798,83029,82998
50,3,5,37,29,North Carolina,Camden County,6884,6925,7100,7412,7894,8415,8991,9321,9570,9802,9899,9980,10003
50,3,5,37,31,North Carolina,Carteret County,59334,59406,59790,60311,61067,62127,62833,64028,64258,64700,65670,66469,66685
50,3,5,37,33,North Carolina,Caswell County,23474,23527,23610,23767,23833,23801,23827,23993,23914,23912,23725,23719,23695
50,3,5,37,35,North Carolina,Catawba County,141700,142399,144865,145343,145601,147016,148629,150449,152448,153848,154610,154358,154389
50,3,5,37,37,North Carolina,Chatham County,49396,49740,51482,53857,55061,56236,57045,58779,60054,61783,62693,63505,63821
50,3,5,37,39,North Carolina,Cherokee County,24261,24357,24629,24884,25229,25658,26077,26877,27350,27545,27378,27444,27436
50,3,5,37,41,North Carolina,Chowan County,14522,14478,14490,14559,14529,14573,14625,14835,14953,14831,14915,14793,14759
50,3,5,37,43,North Carolina,Clay County,8778,8824,9086,9273,9429,9583,9833,10107,10356,10492,10540,10587,10594
50,3,5,37,45,North Carolina,Cleveland County,96129,96357,96861,97068,97241,97134,96844,96990,97524,98155,98211,98078,98050
50,3,5,37,47,North Carolina,Columbus County,54758,54759,54806,54975,54961,55099,55155,55654,55964,56503,58163,58098,57994
50,3,5,37,49,North Carolina,Craven County,91526,91954,93325,92633,92906,93548,94729,96926,97825,99423,101923,103505,103908
50,3,5,37,51,North Carolina,Cumberland County,302978,303755,304316,305697,303318,307629,303695,307365,308284,311800,317252,319431,320267
50,3,5,37,53,North Carolina,Currituck County,18179,18294,18714,19327,20299,21469,22418,22923,23216,23378,23335,23547,23643
50,3,5,37,55,North Carolina,Dare County,29959,30149,30826,31898,32697,33196,33354,33463,33541,33553,33679,33920,34015
50,3,5,37,57,North Carolina,Davidson County,147248,147713,149663,151296,152809,154179,155425,157209,159126,161520,162406,162878,162930
50,3,5,37,59,North Carolina,Davie County,34841,35046,35905,36446,36864,37552,38559,39539,40260,40748,41035,41240,41321
50,3,5,37,61,North Carolina,Duplin County,49054,49236,50182,51121,51880,52732,53445,54704,55610,56810,57434,58505,58728
50,3,5,37,63,North Carolina,Durham County,223270,224476,228978,233505,235570,238376,241785,246929,252796,259356,265356,267587,268454
50,3,5,37,65,North Carolina,Edgecombe County,55604,55443,55792,55855,55994,56064,56151,56129,55911,56420,56237,56552,56539
50,3,5,37,67,North Carolina,Forsyth County,306274,307156,310807,314215,316659,319997,325065,332110,338638,344330,348532,350670,351335
50,3,5,37,69,North Carolina,Franklin County,47284,47611,48794,50622,51959,53119,54260,55460,57174,58925,59959,60619,60848
50,3,5,37,71,North Carolina,Gaston County,190445,190679,191424,191930,191545,191646,193527,196284,200377,204454,205884,206086,206213
50,3,5,37,73,North Carolina,Gates County,10521,10505,10546,10616,10800,10874,11294,11708,12042,12098,12138,12197,12207
50,3,5,37,75,North Carolina,Graham County,7996,7994,8054,8204,8222,8382,8418,8561,8583,8742,8749,8861,8875
50,3,5,37,77,North Carolina,Granville County,48486,48824,50137,51977,52836,53296,54115,55167,57356,58356,59411,59916,60063
50,3,5,37,79,North Carolina,Greene County,18957,19020,19241,19512,19848,20132,20146,20742,21178,21230,21253,21362,21384
50,3,5,37,81,North Carolina,Guilford County,420848,422324,428381,432068,436327,440597,448192,458792,468466,477809,484180,488406,489681
50,3,5,37,83,North Carolina,Halifax County,57444,57306,56788,56507,56301,56000,55860,55685,55616,55568,55033,54691,54562
50,3,5,37,85,North Carolina,Harnett County,90978,91393,93168,95708,96787,98545,100728,103036,105770,108752,111866,114678,115733
50,3,5,37,87,North Carolina,Haywood County,54025,54133,54802,55387,56077,56785,57085,57701,58386,58811,59152,59036,58935
50,3,5,37,89,North Carolina,Henderson County,89184,89662,91150,92700,94246,95797,97584,100056,102270,104289,105813,106740,106978
50,3,5,37,91,North Carolina,Hertford County,22588,22598,22812,23547,23531,23729,23895,23981,24240,24473,24580,24669,24643
50,3,5,37,93,North Carolina,Hoke County,33708,33923,34722,35785,36505,38119,39798,41360,42496,43912,45406,46952,47466
50,3,5,37,95,North Carolina,Hyde County,5817,5833,5735,5846,5750,5712,5733,5621,5639,5764,5774,5810,5807
50,3,5,37,97,North Carolina,Iredell County,122631,123563,127136,130352,133099,136514,140514,146854,151944,156204,158387,159437,159771
50,3,5,37,99,North Carolina,Jackson County,33103,33303,33885,34587,35711,36555,37075,38129,38404,38994,39856,40271,40338
50,3,5,37,101,North Carolina,Johnston County,121998,123279,127487,132103,135628,140055,144417,149721,155695,161746,166478,168878,169735
50,3,5,37,103,North Carolina,Jones County,10311,10289,10215,10112,9957,10123,10053,9994,10035,9974,10143,10153,10153
50,3,5,37,105,North Carolina,Lee County,49196,49482,49853,49313,49372,49747,51056,52642,54106,55822,57359,57866,57951
50,3,5,37,107,North Carolina,Lenoir County,59636,59556,59421,59293,59142,59088,59195,59203,59072,59398,59421,59495,59439
50,3,5,37,109,North Carolina,Lincoln County,63810,64152,65352,66400,67444,68267,69902,72179,74139,76143,77573,78265,78450
50,3,5,37,111,North Carolina,McDowell County,42134,42265,42796,42911,43211,43390,43655,43969,44345,44768,44865,44996,45016
50,3,5,37,113,North Carolina,Macon County,29802,29959,30415,30870,31248,31667,32054,32736,33164,33608,33820,33922,33938
50,3,5,37,115,North Carolina,Madison County,19612,19668,19848,19890,19873,19992,20097,20265,20420,20585,20700,20764,20777
50,3,5,37,117,North Carolina,Martin County,25549,25506,25211,25055,24968,24822,24575,24651,24391,24404,24408,24505,24501
50,3,5,37,119,North Carolina,Mecklenburg County,695348,700458,720171,736422,753991,772949,798701,831507,862177,887991,908704,919628,923427
50,3,5,37,121,North Carolina,Mitchell County,15687,15725,15860,15856,15837,15928,15858,15699,15746,15740,15671,15579,15546
50,3,5,37,123,North Carolina,Montgomery County,26797,26892,26952,26991,27226,27077,27153,27311,27490,27716,27710,27798,27826
50,3,5,37,125,North Carolina,Moore County,74772,75177,76259,77521,78333,79475,80841,82838,84795,86122,87244,88247,88569
50,3,5,37,127,North Carolina,Nash County,87378,87696,88242,88843,89493,90262,90876,92127,93733,94718,95492,95840,95938
50,3,5,37,129,North Carolina,New Hanover County,160315,160887,164386,168147,171928,178362,185412,190791,194339,197709,200178,202667,203341
50,3,5,37,131,North Carolina,Northampton County,22051,22041,22063,22073,22101,21981,22180,22112,22293,22259,22102,22099,22040
50,3,5,37,133,North Carolina,Onslow County,150418,150678,151068,153397,150481,158837,157205,161185,163256,169059,173064,177772,179471
50,3,5,37,135,North Carolina,Orange County,115589,116141,118684,117667,118667,119320,121526,124286,127193,129764,132369,133801,134197
50,3,5,37,137,North Carolina,Pamlico County,12896,12913,12848,12919,12913,12849,13005,12995,13013,13094,13136,13144,13124
50,3,5,37,139,North Carolina,Pasquotank County,34890,34874,34787,35281,35673,36533,37741,38956,40049,40554,40541,40661,40733
50,3,5,37,141,North Carolina,Pender County,41071,41212,41610,42416,42949,44136,45485,47481,49181,50551,51636,52217,52433
50,3,5,37,143,North Carolina,Perquimans County,11369,11413,11533,11598,11696,11817,12102,12494,12901,13292,13273,13453,13495
50,3,5,37,145,North Carolina,Person County,35603,35759,36085,36751,37104,37391,37931,38244,38656,39016,39335,39464,39461
50,3,5,37,147,North Carolina,Pitt County,133759,134298,136605,139128,141610,144486,147929,152934,157479,162116,165581,168148,168817
50,3,5,37,149,North Carolina,Polk County,18299,18403,18683,18928,19064,19325,19557,19912,20145,20393,20531,20510,20465
50,3,5,37,151,North Carolina,Randolph County,130503,130995,132092,132989,134034,134732,136301,137885,138855,140297,141175,141752,141960
50,3,5,37,153,North Carolina,Richmond County,46597,46611,46480,46659,46292,46227,46310,46263,46390,46538,46537,46639,46659
50,3,5,37,155,North Carolina,Robeson County,123170,123334,123913,124676,125665,126117,127885,128894,130453,131734,132984,134168,134473
50,3,5,37,157,North Carolina,Rockingham County,92018,92090,92268,92798,92779,92382,92587,92960,93164,93299,93547,93643,93641
50,3,5,37,159,North Carolina,Rowan County,130364,130610,131852,132765,132562,132202,132527,134045,135626,137721,138562,138428,138446
50,3,5,37,161,North Carolina,Rutherford County,62923,63064,63671,63924,64475,64692,65126,65855,66305,67145,67561,67810,67772
50,3,5,37,163,North Carolina,Sampson County,60157,60242,60526,60732,61144,61376,61720,62118,62539,62837,63127,63431,63540
50,3,5,37,165,North Carolina,Scotland County,35952,35944,35851,35450,35442,36446,36405,36348,36399,36463,36313,36157,36100
50,3,5,37,167,North Carolina,Stanly County,58092,58246,58674,58689,58748,58638,58931,59185,59849,60418,60496,60585,60595
50,3,5,37,169,North Carolina,Stokes County,44640,44779,44974,45079,45331,45772,46165,46755,47079,47363,47422,47401,47351
50,3,5,37,171,North Carolina,Surry County,71208,71308,71782,72152,72404,72219,72562,72807,73027,73404,73505,73673,73694
50,3,5,37,173,North Carolina,Swain County,12980,13041,13030,13120,13199,13240,13463,13693,13819,13872,13933,13981,13988
50,3,5,37,175,North Carolina,Transylvania County,29316,29416,29619,30009,30073,30417,30910,31469,32061,32543,32852,33090,33094
50,3,5,37,177,North Carolina,Tyrrell County,4143,4126,4166,4235,4344,4289,4280,4339,4402,4353,4358,4407,4417
50,3,5,37,179,North Carolina,Union County,123834,125573,131661,138329,144244,151452,160835,172529,184782,193678,198533,201292,202206
50,3,5,37,181,North Carolina,Vance County,42946,43159,43932,44056,44030,44081,44136,44574,44676,44977,45223,45422,45426
50,3,5,37,183,North Carolina,Wake County,627906,633267,656819,676392,695746,716336,746048,784038,821607,856492,883624,900993,906969
50,3,5,37,185,North Carolina,Warren County,19861,19913,20067,20131,20293,20464,20642,20513,20724,20923,20959,20972,20931
50,3,5,37,187,North Carolina,Washington County,13730,13695,13589,13472,13510,13393,13401,13305,13176,13300,13252,13228,13206
50,3,5,37,189,North Carolina,Watauga County,42684,42905,43853,44570,45095,45478,46390,47748,48765,50266,50706,51079,51041
50,3,5,37,191,North Carolina,Wayne County,113449,113648,113934,114305,114595,116484,117009,117534,118942,119910,121217,122623,122907
50,3,5,37,193,North Carolina,Wilkes County,65630,65839,66694,67202,67617,67668,68104,68489,68966,69317,69258,69340,69287
50,3,5,37,195,North Carolina,Wilson County,73810,73971,74232,75213,75685,76140,76775,77379,78474,79790,80664,81234,81359
50,3,5,37,197,North Carolina,Yadkin County,36352,36516,36837,37285,37301,37265,37591,37881,37965,38225,38293,38406,38425
50,3,5,37,199,North Carolina,Yancey County,17758,17768,17789,17710,17664,17704,17757,17814,18000,18016,17931,17818,17794
40,2,4,38,0,North Dakota,North Dakota,642237,642023,639062,638168,638817,644705,646089,649422,652822,657569,664968,672591,674499
50,2,4,38,1,North Dakota,Adams County,2593,2578,2542,2509,2469,2436,2405,2366,2362,2343,2325,2343,2346
50,2,4,38,3,North Dakota,Barnes County,11772,11692,11446,11281,11199,11202,11171,11106,11057,11027,11028,11066,11062
50,2,4,38,5,North Dakota,Benson County,6961,6943,6898,6727,6744,6788,6745,6709,6683,6622,6609,6660,6685
50,2,4,38,7,North Dakota,Billings County,888,876,877,854,820,792,773,741,762,768,796,783,779
50,2,4,38,9,North Dakota,Bottineau County,7156,7126,6995,6835,6789,6690,6650,6526,6428,6370,6390,6429,6435
50,2,4,38,11,North Dakota,Bowman County,3243,3233,3118,3087,3089,3132,3046,3020,3050,3158,3137,3151,3150
50,2,4,38,13,North Dakota,Burke County,2243,2236,2183,2137,2108,2081,2042,1975,1933,1902,1962,1968,1968
50,2,4,38,15,North Dakota,Burleigh County,69408,69534,70121,71090,71987,72837,74375,75940,77473,78678,80122,81308,81666
50,2,4,38,17,North Dakota,Cass County,123171,123662,125520,127119,129356,133197,135181,138340,141316,144290,147872,149778,150230
50,2,4,38,19,North Dakota,Cavalier County,4832,4811,4696,4620,4543,4456,4384,4202,4056,4008,3975,3993,3991
50,2,4,38,21,North Dakota,Dickey County,5768,5761,5683,5611,5510,5561,5496,5419,5412,5305,5269,5289,5293
50,2,4,38,23,North Dakota,Divide County,2283,2263,2176,2192,2191,2178,2116,2083,2041,2022,2020,2071,2084
50,2,4,38,25,North Dakota,Dunn County,3606,3605,3582,3548,3526,3443,3422,3432,3429,3470,3513,3536,3540
50,2,4,38,27,North Dakota,Eddy County,2756,2742,2683,2654,2656,2641,2610,2529,2503,2470,2393,2385,2378
50,2,4,38,29,North Dakota,Emmons County,4327,4302,4208,4107,4025,3955,3825,3748,3640,3588,3568,3550,3540
50,2,4,38,31,North Dakota,Foster County,3761,3739,3639,3577,3515,3514,3564,3565,3500,3436,3319,3343,3349
50,2,4,38,33,North Dakota,Golden Valley County,1925,1915,1862,1825,1804,1741,1709,1670,1670,1650,1657,1680,1686
50,2,4,38,35,North Dakota,Grand Forks County,66119,66021,65567,65409,65287,67071,66629,67096,66333,66917,66518,66861,66991
50,2,4,38,37,North Dakota,Grant County,2841,2835,2783,2699,2674,2626,2599,2519,2478,2440,2399,2394,2386
50,2,4,38,39,North Dakota,Griggs County,2754,2732,2645,2598,2578,2531,2519,2457,2430,2406,2420,2420,2419
