neighborhood,title,price,bedrooms,pid,longitude,date,link,latitude,sqft,sourcepage
 (pacific heights),PRIME PACIFIC HEIGHTS...STUNNING GGB VIEWS,$3950,   / 1br -    ,3990861181,-122.434734,Sep  4 2013,/sfc/apa/3990861181.html,37.793347,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (mission district),Large Bright Studio in Sunny Mission,$1550,      ,4045294256,-122.413187,Sep  4 2013,/sfc/apa/4045294256.html,37.751376,      ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (SOMA / south beach),"One Hawthorne 1BR + Den, Yerba Buena District",$4200,   / 1br - 857ft² -    ,4045201319,-122.399370,Sep  4 2013,/sfc/apa/4045201319.html,37.785899,   / 1br - 857ft² -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (lower pac hts),Inspiringly furnished 2bd - Amazing garden/great location,$4000,   / 2br - 1000ft² -    ,4032732594,-122.443560,Sep  4 2013,/sfc/apa/4032732594.html,37.786691,   / 2br - 1000ft² -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (lower pac hts),Find Peace Here. Furnished 2bd + studio - Amazing garden,$4500,   / 2br - 1000ft² -    ,4032718027,-122.443560,Sep  4 2013,/sfc/apa/4032718027.html,37.786691,   / 2br - 1000ft² -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (lower nob hill),Not your ordinary studio home! You're going to love it!! ,$2315,   / 460ft² -    ,4044248311,,Sep  3 2013,/sfc/apa/4044248311.html,,   / 460ft² -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (marina / cow hollow),"Dramatic, contemporary Marina 2-story residence",$10800,   / 4br - 3000ft² -    ,4035163766,-122.441559,Sep  3 2013,/sfc/apa/4035163766.html,37.802050,   / 4br - 3000ft² -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (SOMA / south beach),Why Live Anywhere Else When You Can Live Here!,$2230,      ,4044243029,-122.397969,Sep  3 2013,/sfc/apa/4044243029.html,37.775941,      ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (glen park),Beautiful 1920s house--ALL utilities free!,$3400,   / 2br -    ,4044240163,-122.448330,Sep  3 2013,/sfc/apa/4044240163.html,37.733812,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (pacific heights),$4250 2 bdrm 1.5 bath w/parking,$4250,   / 2br -    ,4044238717,-122.424341,Sep  3 2013,/sfc/apa/4044238717.html,37.791965,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (SOMA / south beach),"Modern 1 Bedroom Loft w/Parking, Deck ~ J.Wavro",$2950,   / 1br -    ,4044234289,-122.406163,Sep  3 2013,/sfc/apa/4044234289.html,37.778943,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (SOMA / south beach),Convenient SoMA Living at The Bridgeview - 1BR/1BA with Parking!,$3150,   / 1br - 675ft² -    ,4011614746,-122.390871,Sep  3 2013,/sfc/apa/4011614746.html,37.787369,   / 1br - 675ft² -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (SOMA / south beach),"Spacious 2 Bed/2 Bath Tri-Level Loft w/ Deck, W/D, Parking ~ J.Wavro",$4950,   / 2br -    ,4044230622,-122.402377,Sep  3 2013,/sfc/apa/4044230622.html,37.779459,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (lower pac hts),Huge Bright Fully Furnished Flat - ReLISTO ,$7500,   / 5br - 1500ft² -    ,3987429504,-122.442005,Sep  3 2013,/sfc/apa/3987429504.html,37.785080,   / 5br - 1500ft² -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (SOMA / south beach),Premier Penthouse - Full Service Building ,$9500,   / 3br - 1975ft² -    ,4035685394,,Sep  3 2013,/sfc/apa/4035685394.html,,   / 3br - 1975ft² -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (SOMA / south beach),Hawthorne Penthouse - Full Service - ReLISTO ,$9500,   / 3br - 1975ft² -    ,4035704095,,Sep  3 2013,/sfc/apa/4035704095.html,,   / 3br - 1975ft² -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (north beach / telegraph hill),1 BR in Historic Jackson Square,$2795,   / 1br - 700ft² -    ,4029907717,-122.402973,Sep  3 2013,/sfc/apa/4029907717.html,37.797781,   / 1br - 700ft² -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (russian hill),First Class Views From Spanish Mediterranean Gem on Russian Hill!,$4500,   / 1br - 920ft² -    ,4034563713,-122.417218,Sep  3 2013,/sfc/apa/4034563713.html,37.798472,   / 1br - 920ft² -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (pacific heights),LARGE Penthouse Unit with First Class Views + In-Unit Washer & Dryer!,$8995,   / 3br - 1800ft² -    ,4029839236,-122.429331,Sep  3 2013,/sfc/apa/4029839236.html,37.791644,   / 3br - 1800ft² -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (castro / upper market),Just Renovated! Granite Counters & Island! Private Deck w/Views!,$3750,   / 2br -    ,4029850484,-122.441357,Sep  3 2013,/sfc/apa/4029850484.html,37.755444,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (lower nob hill),Walking distance to UNion Square and BART,$2275,   / 500ft² -    ,4043535185,,Sep  3 2013,/sfc/apa/4043535185.html,,   / 500ft² -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (SOMA / south beach),SOMA - 1BR/1BA w/Parking,$3150,   / 1br -    ,4043528354,-122.390378,Sep  3 2013,/sfc/apa/4043528354.html,37.788047,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (richmond / seacliff),Rarely available beautifully remodeled edwardian home,$5500,   / 3br - 2520ft² -    ,4005113457,-122.489680,Sep  3 2013,/sfc/apa/4005113457.html,37.774192,   / 3br - 2520ft² -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (noe valley),"top flr flat. parkg, show sat. sept.7 @11:30 til12:30",$3450,   / 2br - 900ft² -    ,4043508510,-122.429921,Sep  3 2013,/sfc/apa/4043508510.html,37.749129,   / 2br - 900ft² -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (alamo square / nopa),Showing Wednesday 9/4- Beautiful Victorian Flat  ,$6875,   / 4br -    ,4043443874,,Sep  3 2013,/sfc/apa/4043443874.html,,   / 4br -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (mission district),"3 Level Loft with Parking, Balcony & In Unit Laundry   ~ J.Wavro",$4400,   / 2br -    ,4043500640,-122.410962,Sep  3 2013,/sfc/apa/4043500640.html,37.760427,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (downtown / civic / van ness),AMAZING views!  FANTASTIC finishes! The BEST studio in SF!  COME SEE!,$2666,   / 476ft² -    ,4043461727,,Sep  3 2013,/sfc/apa/4043461727.html,,   / 476ft² -    ,http://sfbay.craigslist.org/sfc/apa/index900.html
 (lower nob hill),"Play in the Heart of SF and Come Home to Your Quiet, Sunny Apartment!",$1950,      ,4046571775,,Sep  4 2013,/sfc/apa/4046571775.html,,      ,http://sfbay.craigslist.org/sfc/apa/
 (castro / upper market),275 Grand View Avenue #305,$2975,   / 2br -    ,4034188420,-122.441297,Sep  4 2013,/sfc/apa/4034188420.html,37.753802,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/
 (SOMA / south beach),Top Floor Apartment-Recently Updated-Available 10/13 ,$4187,   / 2br - 1105ft² -    ,4046579401,,Sep  4 2013,/sfc/apa/4046579401.html,,   / 2br - 1105ft² -    ,http://sfbay.craigslist.org/sfc/apa/
 (downtown / civic / van ness),Huge 1BD1BA with a stunning kitchen and a washer/dryer! ,$2908,   / 1br -    ,4046575595,,Sep  4 2013,/sfc/apa/4046575595.html,,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/
 (mission district),$195 Single Room - Shared Bath - TV with Cable- $195,$195,      ,4046543805,-122.419535,Sep  4 2013,/sfc/apa/4046543805.html,37.763661,      ,http://sfbay.craigslist.org/sfc/apa/
 (SOMA / south beach),Brand New With Panoramic Views! ,$5115,   / 2br - 1135ft² -    ,4046542261,-122.389927,Sep  4 2013,/sfc/apa/4046542261.html,37.774158,   / 2br - 1135ft² -    ,http://sfbay.craigslist.org/sfc/apa/
 (lower nob hill),Old Meets New in Your 1BR/1BA Residence,$2916,   / 1br - 486ft² -    ,4046537014,,Sep  4 2013,/sfc/apa/4046537014.html,,   / 1br - 486ft² -    ,http://sfbay.craigslist.org/sfc/apa/
 (inner richmond),"Beautiful, renovated 3 bedroom condo-Rentals In SF",$4995,   / 3br -    ,4027358960,,Sep  4 2013,/sfc/apa/4027358960.html,,   / 3br -    ,http://sfbay.craigslist.org/sfc/apa/index200.html
 (alamo square / nopa),Great Pet Friendly apartment in NOPA-Rentals In SF,$2995,   / 2br -    ,4015084439,-122.438615,Sep  4 2013,/sfc/apa/4015084439.html,37.774887,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index200.html
 (richmond / seacliff),"New building, great location, 2 bedrooms, 2 baths",$3000,   / 2br -    ,4045692791,,Sep  4 2013,/sfc/apa/4045692791.html,,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index200.html
 (lower pac hts),**OPEN HOUSE ON THURS 9/5/13**Top Floor 1 Bedroom W/ Parking Included,$3000,   / 1br -    ,4045744979,-122.418600,Sep  4 2013,/sfc/apa/4045744979.html,37.791700,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index200.html
 (marina / cow hollow),"top floor, two story 3 bedroom,garage",$6500,   / 3br -    ,4037104595,-122.250000,Sep  4 2013,/sfc/apa/4037104595.html,37.500000,   / 3br -    ,http://sfbay.craigslist.org/sfc/apa/index200.html
 (lower pac hts),"3BR/2BA Condo with Tennis, Basketball, Security, Laundry, More",$4995,   / 3br -    ,4045659938,,Sep  4 2013,/sfc/apa/4045659938.html,,   / 3br -    ,http://sfbay.craigslist.org/sfc/apa/index200.html
 (sunset / parkside),Sunset 38th Ave.  4 BR opn house this coming Sunday,$4200,   / 4br -    ,4045781177,-122.495940,Sep  4 2013,/sfc/apa/4045781177.html,37.740590,   / 4br -    ,http://sfbay.craigslist.org/sfc/apa/index200.html
 (downtown / civic / van ness),BRAND NEW Studio! Washer/Dryer IN UNIT!!,$2567,   / 470ft² -    ,4045699834,,Sep  4 2013,/sfc/apa/4045699834.html,,   / 470ft² -    ,http://sfbay.craigslist.org/sfc/apa/index200.html
 (pacific heights),Attractive Pacific Heights Studio w Dining Area Upgrade ,$2195,      ,4045650420,,Sep  4 2013,/sfc/apa/4045650420.html,,      ,http://sfbay.craigslist.org/sfc/apa/index100.html
 (lower pac hts),"This is the ONE: WOW, come see us today!",$2721,   / 567ft² -    ,4046176701,-122.435546,Sep  4 2013,/sfc/apa/4046176701.html,37.784944,   / 567ft² -    ,http://sfbay.craigslist.org/sfc/apa/index100.html
 (inner sunset / UCSF),"$3450 / 2br - BRIGHT, CLEAN, SPACIOUS 2br + sunroom with parking",$3450,   / 2br -    ,4046140772,-122.472446,Sep  4 2013,/sfc/apa/4046140772.html,37.760029,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index100.html
 (downtown / civic / van ness),We Dont Sell Boats,$2417,   / 450ft² -    ,4046153240,-122.417402,Sep  4 2013,/sfc/apa/4046153240.html,37.776619,   / 450ft² -    ,http://sfbay.craigslist.org/sfc/apa/index100.html
 (sunset / parkside),House for Rent Newly remodeled 2br ,$2950,   / 2br -    ,4040556858,-122.504594,Sep  4 2013,/sfc/apa/4040556858.html,37.756740,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index100.html
 (nob hill),LIVE Where YOU want to LIVE! @AVA,$2785,   / 1br - 614ft² -    ,4046150064,-122.416257,Sep  4 2013,/sfc/apa/4046150064.html,37.788251,   / 1br - 614ft² -    ,http://sfbay.craigslist.org/sfc/apa/index100.html
 (lower pac hts),BEAUTIFUL Two Bedroom!  MUST SEE!!,$3600,   / 2br -    ,4030542908,-122.441780,Sep  3 2013,/sfc/apa/4030542908.html,37.786917,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index700.html
 (inner sunset / UCSF),Luxurious 1 BR 1 BA Apartment with Fully Equipped Gourmet Kitchen,$2655,   / 1br - 668ft² -    ,4043937917,-122.462864,Sep  3 2013,/sfc/apa/4043937917.html,37.759540,   / 1br - 668ft² -    ,http://sfbay.craigslist.org/sfc/apa/index700.html
 (marina / cow hollow),3ba: Superb 3BR + Office Condo Flat. 2 Car Garage Parking. Deck & Yard,$8400,   / 4br - 2200ft² -    ,4043884778,-122.446910,Sep  3 2013,/sfc/apa/4043884778.html,37.803284,   / 4br - 2200ft² -    ,http://sfbay.craigslist.org/sfc/apa/index700.html
 (mission district),"Spacious Modern Loft w Xtra Den, 1.5 Baths",$4240,   / 1br - 1199ft² -    ,4043929511,-122.412307,Sep  3 2013,/sfc/apa/4043929511.html,37.757229,   / 1br - 1199ft² -    ,http://sfbay.craigslist.org/sfc/apa/index700.html
 (north beach / telegraph hill),Very Cool!  Brand New Renovated Apts. OPEN SAT 8/31,$3795,   / 2br -    ,4018460176,-122.403711,Sep  3 2013,/sfc/apa/4018460176.html,37.797468,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index700.html
 (SOMA / south beach),Beautiful Top Floor - Updated 1br,$3474,   / 1br - 755ft² -    ,4043927692,,Sep  3 2013,/sfc/apa/4043927692.html,,   / 1br - 755ft² -    ,http://sfbay.craigslist.org/sfc/apa/index700.html
 (hayes valley),"Beauiful Studio/1bath w: hrdwd flrs, ample clst spce, lndry onsite",$1950,      ,4044427924,-122.422313,Sep  3 2013,/sfc/apa/4044427924.html,37.778880,      ,http://sfbay.craigslist.org/sfc/apa/index500.html
 (west portal / forest hill),Three Level Marina Style Home *Scott Russell*,$7250,   / 5br -    ,3999612918,,Sep  3 2013,/sfc/apa/3999612918.html,,   / 5br -    ,http://sfbay.craigslist.org/sfc/apa/index500.html
 (SOMA / south beach),Spacious 1 bdrm Conv Loft w/ ample natural light!**OPEN HOUSE 9/7*,$3800,   / 1br -    ,4044475197,-122.392842,Sep  3 2013,/sfc/apa/4044475197.html,37.782457,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index500.html
 (lower pac hts),Charming Remodeled Victorian Apartment ~ J.Wavro,$1995,      ,4044475018,-122.438582,Sep  3 2013,/sfc/apa/4044475018.html,37.787325,      ,http://sfbay.craigslist.org/sfc/apa/index500.html
 (inner sunset / UCSF),2 bedroom/ 1 bath flat upper sunset near UCSF,$2800,   / 2br - 1400ft² -    ,4014436173,-122.465646,Sep  3 2013,/sfc/apa/4014436173.html,37.754481,   / 2br - 1400ft² -    ,http://sfbay.craigslist.org/sfc/apa/index500.html
 (pacific heights),"Newly remodeled 3 bedroom, 2.5 bath lower flat ~ J.Wavro",$8000,   / 3br -    ,4044467036,-122.438402,Sep  3 2013,/sfc/apa/4044467036.html,37.794807,   / 3br -    ,http://sfbay.craigslist.org/sfc/apa/index500.html
 (russian hill),Remodeled top floor flat w/ 2 parking ~ J.Wavro,$8000,   / 2br -    ,4044463898,-122.420501,Sep  3 2013,/sfc/apa/4044463898.html,37.798033,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index500.html
 (SOMA / south beach),Luxury condo in boutique 3 unit building,$5000,   / 2br - 1300ft² -    ,4036490180,,Sep  3 2013,/sfc/apa/4036490180.html,,   / 2br - 1300ft² -    ,http://sfbay.craigslist.org/sfc/apa/index400.html
 (SOMA / south beach),Attention Roommates! Check this Out!,$3857,   / 2br - 1080ft² -    ,4044653241,-122.396669,Sep  3 2013,/sfc/apa/4044653241.html,37.773167,   / 2br - 1080ft² -    ,http://sfbay.craigslist.org/sfc/apa/index400.html
 (cole valley / ashbury hts),Top Floor Victorian Charm. Remodeled Flat ~ J.Wavro,$3750,   / 2br -    ,4044653034,-122.448013,Sep  3 2013,/sfc/apa/4044653034.html,37.767007,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index400.html
 (hayes valley),Sunny Quiet Studio,$2000,      ,4032844977,,Sep  3 2013,/sfc/apa/4032844977.html,,      ,http://sfbay.craigslist.org/sfc/apa/index400.html
 (inner sunset / UCSF),Need to move right away?  Ready Saturday,$2747,   / 1br -    ,4036011316,-122.460157,Sep  3 2013,/sfc/apa/4036011316.html,37.753738,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index400.html
 (inner sunset / UCSF),10th Story Golden Gate Bridge Views!,$3620,   / 1br - 882ft² -    ,4044650101,-122.462864,Sep  3 2013,/sfc/apa/4044650101.html,37.759540,   / 1br - 882ft² -    ,http://sfbay.craigslist.org/sfc/apa/index400.html
 (inner sunset / UCSF),"Newly remodeled with large patio, 3 closets",$3737,   / 2br -    ,4035975887,-122.460157,Sep  3 2013,/sfc/apa/4035975887.html,37.753738,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index400.html
 (pacific heights),Charming Garden Apartment,$2100,   / 500ft² -    ,4045057218,-122.440951,Sep  4 2013,/sfc/apa/4045057218.html,37.791657,   / 500ft² -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (inner richmond),BRIGHT Unit IN EXCELLENT LOCATION!,$2000,   / 1br -    ,3982442289,-122.459986,Sep  4 2013,/sfc/apa/3982442289.html,37.781892,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (marina / cow hollow),Marina 2nd. floor quiet spaceous studio great location,$1850,      ,4045032047,-122.424731,Sep  4 2013,/sfc/apa/4045032047.html,37.802281,      ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (alamo square / nopa),"Beautiful 2 Bedroom, 1 Bath Unit in Meticulously Restored Victorian",$3900,   / 2br -    ,4019163231,-122.440266,Sep  4 2013,/sfc/apa/4019163231.html,37.778776,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (alamo square / nopa),"Beautiful 3 Bedroom, 2 Bath Unit in Meticulously Restored Victorian",$6000,   / 3br -    ,4019482112,-122.440266,Sep  4 2013,/sfc/apa/4019482112.html,37.778776,   / 3br -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (richmond / seacliff),Jr. 1 bedrm*Beautiful*New Kitchen&Hardwd flr & Paint,$1925,      ,4045004761,,Sep  4 2013,/sfc/apa/4045004761.html,,      ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (ingleside / SFSU / CCSF),"Outer Mission 2BR Hardwood, Free Parking, Granite",$2200,   / 2br - 500ft² -    ,4040047236,-122.445706,Sep  4 2013,/sfc/apa/4040047236.html,37.711886,   / 2br - 500ft² -    ,http://sfbay.craigslist.org/sfc/apa/index300.html
 (nob hill),~HRH~ Fully Refinished Building Sunny with Views and Yard,$5250,   / 2br -    ,4044170650,-122.413746,Sep  3 2013,/sfc/apa/4044170650.html,37.794226,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (SOMA / south beach),"Infinity 1 Bedroom w/ Parking, Amenities ~ J.Wavro",$3900,   / 1br -    ,4044227209,-122.391858,Sep  3 2013,/sfc/apa/4044227209.html,37.789369,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (marina / cow hollow),1 bedroom 1 bathroom garden apartment  ~ J.Wavro,$2400,   / 1br -    ,4044223664,-122.432204,Sep  3 2013,/sfc/apa/4044223664.html,37.797507,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (marina / cow hollow),Marina Top Full Floor Flat w/deck 1250+ sq feet,$4695,   / 2br - 1250ft² -    ,4012705894,-122.443223,Sep  3 2013,/sfc/apa/4012705894.html,37.801838,   / 2br - 1250ft² -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (pacific heights),Gorgeous America's Cup View Condo with Private Deck ~ J.Wavro,$12000,   / 2br -    ,4044217679,-122.436950,Sep  3 2013,/sfc/apa/4044217679.html,37.795949,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (bernal heights),Remodeled 2 level home near Holly Park ~ J.Wavro,$5800,   / 4br -    ,4044212777,-122.424466,Sep  3 2013,/sfc/apa/4044212777.html,37.736061,   / 4br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (russian hill),Open House Tonight- 6;30 to 8:30 PM 4-5 bedroom flat,$5975,   / 4br -    ,4044211614,-122.418466,Sep  3 2013,/sfc/apa/4044211614.html,37.796288,   / 4br -    ,http://sfbay.craigslist.org/sfc/apa/index600.html
 (downtown / civic / van ness),Studio-Close to Transportation Open House Tuesday-9/3 6:30 Tonight,$1500,   / 425ft² -    ,4043746815,-122.422628,Sep  3 2013,/sfc/apa/4043746815.html,37.782756,   / 425ft² -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (nob hill),"Pine/Powell Sts quiet, hwd flr, updated kit/ba, laundry, nr fin dist",$2500,   / 1br -    ,4029207141,-122.408123,Sep  3 2013,/sfc/apa/4029207141.html,37.790964,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (bayview),Price reduction!! Nice big remodeled Silver Terrace house w/garage ,$3199,   / 4br -    ,4031563592,-122.398209,Sep  3 2013,/sfc/apa/4031563592.html,37.735308,   / 4br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (laurel hts / presidio),"Spacious Modern Condo w/ Hardwood Floors, Parking, & Storage",$3900,   / 2br -    ,3984157550,,Sep  3 2013,/sfc/apa/3984157550.html,,   / 2br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (inner richmond),Garden-level 1Bd in the Inner Richmond,$1600,   / 1br -    ,4034194651,,Sep  3 2013,/sfc/apa/4034194651.html,,   / 1br -    ,http://sfbay.craigslist.org/sfc/apa/index800.html
 (twin peaks / diamond hts),"Large STUDIO, Balcony-View-Pkg-Laundry-TwinPeaks trail-70 Crestline",$1775,      ,4043750307,-122.433000,Sep  3 2013,/sfc/apa/4043750307.html,37.758700,      ,http://sfbay.craigslist.org/sfc/apa/index800.html
