SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016
050,3,7,22,023,Louisiana,Cameron Parish,6839,6859,6901,6690,6627,6688,6697,6802,6882,42,-211,-63,61,9,105,80,20,77,53,56,69,66,66,19,40,39,44,35,58,62,1,37,14,12,34,8,4,0,0,-1,0,0,0,0,42,-274,-73,62,-20,93,70,42,-274,-74,62,-20,93,70,-1,26,-3,-13,-5,4,6,20,20,20,20,20,20,20,20,11.331027886,7.9597506946,8.4115659031,10.310048562,9.7785021113,9.6463022508,5.8862482525,5.8571750394,6.6090874953,5.2297347777,8.5932291281,9.061677872,5.4447796336,2.1025756552,1.8024784078,5.0803137841,1.1852729832,0.5846243788,0,-0.150183975,0,0,0,0,-40.32080053,-10.9634302,9.312805107,-2.988419873,13.77879843,10.23092663,-40.32080053,-11.11361418,9.312805107,-2.988419873,13.77879843,10.23092663
050,3,7,22,025,Louisiana,Catahoula Parish,10407,10407,10374,10318,10263,10293,10172,10074,9921,-33,-56,-55,30,-121,-98,-153,31,125,111,141,128,115,107,43,131,114,153,139,122,119,-12,-6,-3,-12,-11,-7,-12,0,16,15,15,16,18,18,-20,-84,-63,22,-125,-96,-154,-20,-68,-48,37,-109,-78,-136,-1,18,-4,5,-1,-13,-5,866,866,865,865,865,865,866,866,12.081964044,10.786647879,13.7186223,12.509161984,11.360268695,10.702675669,12.661898318,11.078178903,14.886164623,13.584168092,12.051763311,11.902975744,-0.579934274,-0.291531024,-1.167542323,-1.075006108,-0.691494616,-1.200300075,1.5464913976,1.4576551188,1.4594279043,1.563645248,1.7781290131,1.8004501125,-8.119079838,-6.122151499,2.1404942596,-12.2159785,-9.483354737,-15.40385096,-6.57258844,-4.66449638,3.5999221638,-10.65233325,-7.705225724,-13.60340085
050,3,7,22,027,Louisiana,Claiborne Parish,17195,17195,17153,16947,16851,16653,16371,16251,16132,-42,-206,-96,-198,-282,-120,-119,41,163,179,160,184,174,175,18,202,191,200,190,166,191,23,-39,-12,-40,-6,8,-16,4,22,3,9,9,10,10,-65,-189,-83,-167,-299,-121,-114,-61,-167,-80,-158,-290,-111,-104,-4,0,-4,0,14,-17,1,2917,2917,2915,2915,2916,2918,2918,2913,9.5601173021,10.592342742,9.5510983763,11.143410853,10.6676476,10.808140073,11.847507331,11.302443932,11.93887297,11.506782946,10.177181043,11.79631288,-2.287390029,-0.710101189,-2.387774594,-0.363372093,0.4904665563,-0.988172807,1.2903225806,0.1775252974,0.5372492837,0.5450581395,0.6130831954,0.6176080042,-11.08504399,-4.911533227,-9.96895893,-18.10804264,-7.418306664,-7.040731248,-9.794721408,-4.734007929,-9.431709647,-17.5629845,-6.805223469,-6.423123244
050,3,7,22,029,Louisiana,Concordia Parish,20822,20822,20831,20822,20458,20450,20413,20197,19920,9,-9,-364,-8,-37,-216,-277,69,247,301,257,252,271,267,32,243,211,254,270,221,247,37,4,90,3,-18,50,20,-1,-2,-4,4,6,6,6,-26,-7,-457,2,-21,-280,-306,-27,-9,-461,6,-15,-274,-300,-1,-4,7,-17,-4,8,3,1485,1485,1485,1485,1485,1485,1485,1485,11.859890044,14.583333333,12.564779505,12.33389619,13.346466388,13.311065134,11.667827047,10.222868217,12.418108927,13.214888775,10.884018715,12.313981604,0.1920629967,4.3604651163,0.1466705779,-0.880992585,2.462447673,0.9970835307,-0.096031498,-0.19379845,0.1955607705,0.293664195,0.2954937208,0.2991250592,-0.336110244,-22.14147287,0.0977803853,-1.027824682,-13.78970697,-15.25537802,-0.432141742,-22.33527132,0.2933411558,-0.734160487,-13.49421325,-14.95625296
050,3,7,22,031,Louisiana,De Soto Parish,26656,26656,26683,26774,26991,27026,27005,27064,27149,27,91,217,35,-21,59,85,57,337,395,349,331,341,330,101,271,297,281,282,283,284,-44,66,98,68,49,58,46,2,2,3,3,5,5,5,67,37,118,-15,-64,-28,47,69,39,121,-12,-59,-23,52,2,-14,-2,-21,-11,24,-13,215,215,215,215,215,215,215,215,12.608264586,14.693573886,12.921857934,12.252225574,12.613512364,12.17420176,10.138990216,11.048079606,10.404132033,10.438452,10.468105569,10.477191817,2.4692743701,3.6454942807,2.5177259011,1.8137735744,2.145406795,1.6970099423,0.0748264961,0.1115967637,0.1110761427,0.1850789362,0.1849488616,0.1844576024,1.3842901772,4.3894727053,-0.555380713,-2.369010383,-1.035713625,1.7339014627,1.4591166732,4.501069469,-0.444304571,-2.183931447,-0.850764764,1.9183590652
050,3,7,22,033,Louisiana,East Baton Rouge Parish,440171,440178,440723,441268,443039,444527,445864,446216,447037,545,545,1771,1488,1337,352,821,1412,5996,6016,6132,6197,6063,6034,934,3456,3550,3699,3699,3817,3880,478,2540,2466,2433,2498,2246,2154,257,974,1002,917,1018,1058,1036,-179,-2822,-1665,-1852,-1960,-2970,-2126,78,-1848,-663,-935,-942,-1912,-1090,-11,-147,-32,-10,-219,18,-243,11105,11112,11117,11135,11140,11138,11144,11154,13.596510622,13.606134521,13.81756399,13.919727401,13.592951305,13.510170131,7.8368146614,8.028885896,8.3351547941,8.3087093198,8.5575284728,8.6873483772,5.7596959606,5.5772486252,5.4824091955,5.6110180808,5.035422832,4.8228217537,2.2086393172,2.2661813149,2.0663252085,2.2866358712,2.3719845754,2.319611577,-6.399158268,-3.765660568,-4.173210781,-4.402560224,-6.658595642,-4.760129549,-4.190518951,-1.499479253,-2.106885572,-2.115924352,-4.286611066,-2.440517972
050,3,7,22,035,Louisiana,East Carroll Parish,7759,7759,7724,7662,7573,7503,7454,7295,7271,-35,-62,-89,-70,-49,-159,-24,23,126,126,116,138,119,117,6,82,66,108,83,59,73,17,44,60,8,55,60,44,0,-2,-1,-1,-1,-1,-1,-49,-109,-150,-78,-106,-195,-75,-49,-111,-151,-79,-107,-196,-76,-3,5,2,1,3,-23,8,1067,1067,1067,1067,1067,1067,1067,1067,16.378525933,16.540859862,15.388697267,18.452898308,16.136687233,16.064808458,10.659040686,8.6642599278,14.3274078,11.098482316,8.0005424097,10.023342029,5.7194852463,7.8765999344,1.0612894667,7.3544159925,8.1361448234,6.0414664287,-0.259976602,-0.131276666,-0.132661183,-0.133716654,-0.135602414,-0.137306055,-14.16872481,-19.69149984,-10.3475723,-14.17396537,-26.44247068,-10.29795414,-14.42870142,-19.8227765,-10.48023348,-14.30768202,-26.57807309,-10.43526019
050,3,7,22,037,Louisiana,East Feliciana Parish,20267,20263,20170,20128,19943,19675,19806,19675,19683,-93,-42,-185,-268,131,-131,8,62,203,209,213,220,224,208,83,184,237,260,238,237,229,-21,19,-28,-47,-18,-13,-21,1,-1,0,0,0,0,0,-75,-76,-157,-207,119,-127,6,-74,-77,-157,-207,119,-127,6,2,16,0,-14,30,9,23,2391,2391,2391,2392,2397,2402,2399,2405,10.074941684,10.431484116,10.752688172,11.144601201,11.347230313,10.569642766,9.131966847,11.829003519,13.125347064,12.056432208,12.00577493,11.636770161,0.9429748375,-1.397519403,-2.372658892,-0.911831007,-0.658544616,-1.067127395,-0.049630255,0,0,0,0,0,-3.77189935,-7.836090939,-10.44979555,6.0282161039,-6.433474329,0.3048935413,-3.821529604,-7.836090939,-10.44979555,6.0282161039,-6.433474329,0.3048935413
050,3,7,22,039,Louisiana,Evangeline Parish,33984,33984,33965,33851,33754,33814,33758,33789,33709,-19,-114,-97,60,-56,31,-80,119,466,506,465,484,498,495,130,361,346,375,362,359,383,-11,105,160,90,122,139,112,7,43,72,65,67,71,70,-14,-254,-333,-72,-244,-198,-241,-7,-211,-261,-7,-177,-127,-171,-1,-8,4,-23,-1,19,-21,1379,1379,1379,1379,1379,1381,1381,1380,13.743069482,14.969307004,13.763911911,14.32546025,14.745288466,14.667101247,10.646455114,10.235929295,11.09992896,10.714497129,10.629635661,11.3484844,3.0966143683,4.7333777087,2.6639829505,3.6109631208,4.1156528047,3.3186168479,1.2681373127,2.1300199689,1.9239876865,1.9830699106,2.1022399218,2.0741355299,-7.490857615,-9.851342356,-2.13118636,-7.221926242,-5.862584571,-7.140952325,-6.222720302,-7.721322387,-0.207198674,-5.238856331,-3.760344649,-5.066816795
050,3,7,22,041,Louisiana,Franklin Parish,20767,20767,20820,20771,20605,20522,20460,20403,20330,53,-49,-166,-83,-62,-57,-73,79,294,298,263,285,252,259,44,263,261,283,292,250,275,35,31,37,-20,-7,2,-16,0,0,1,1,1,1,1,19,-76,-209,-50,-48,-57,-47,19,-76,-208,-49,-47,-56,-46,-1,-4,5,-14,-8,-3,-11,732,732,732,732,732,732,732,732,14.137674016,14.404485692,12.789651567,13.908545215,12.33389619,12.716961677,12.646966892,12.616009281,13.762248644,14.250158606,12.236008125,13.502565487,1.4907071241,1.7884764114,-0.972597077,-0.341613391,0.097888065,-0.78560381,0,0.0483372003,0.0486298539,0.048801913,0.0489440325,0.0491002381,-3.65463682,-10.10247486,-2.431492693,-2.342491826,-2.789809852,-2.307711192,-3.65463682,-10.05413766,-2.382862839,-2.293689913,-2.74086582,-2.258610954
050,3,7,22,043,Louisiana,Grant Parish,22309,22309,22345,22379,22404,22346,22400,22346,22365,36,34,25,-58,54,-54,19,68,238,255,234,287,264,268,79,195,208,231,204,197,180,-11,43,47,3,83,67,88,4,11,7,4,6,6,6,43,-7,-27,-55,-23,-115,-82,47,4,-20,-51,-17,-109,-76,0,-13,-2,-10,-12,-12,7,2937,2940,2938,2942,2950,2949,2951,2951,10.643055183,11.388250006,10.458100559,12.827962276,11.799937425,11.988101362,8.7201502549,9.2892392202,10.324022346,9.1181334644,8.8052563358,8.0517098701,1.922904928,2.0990107853,0.1340782123,3.7098288115,2.9946810888,3.936391492,0.4919059118,0.3126186276,0.1787709497,0.268180396,0.268180396,0.268390329,-0.313031035,-1.205814706,-2.458100559,-1.028024851,-5.140124257,-3.668001163,0.178874877,-0.893196079,-2.279329609,-0.759844455,-4.871943861,-3.399610834
050,3,7,22,045,Louisiana,Iberia Parish,73240,73240,73252,73542,73890,73988,73889,73953,73273,12,290,348,98,-99,64,-680,253,1090,986,1090,1072,1148,1113,138,655,673,755,744,720,770,115,435,313,335,328,428,343,20,148,78,69,86,90,92,-119,-286,-35,-317,-495,-452,-1111,-99,-138,43,-248,-409,-362,-1019,-4,-7,-8,11,-18,-2,-4,944,944,944,944,944,944,944,944,14.850743218,13.37565793,14.741881822,14.498535945,15.530092937,15.119612025,8.9240704661,9.1296326442,10.211119977,10.062416738,9.7401279745,10.460108948,5.9266727523,4.2460252862,4.5307618442,4.4361192072,5.7899649626,4.6595030769,2.0164311893,1.0581149276,0.9332016933,1.1631288165,1.2175159968,1.2497792509,-3.896617028,-0.47479516,-4.287317924,-6.694753072,-6.114635895,-15.09244291,-1.880185839,0.5833197678,-3.354116231,-5.531624255,-4.897119898,-13.84266366
050,3,7,22,047,Louisiana,Iberville Parish,33387,33407,33363,33343,33319,33332,33090,33136,32920,-44,-20,-24,13,-242,46,-216,86,424,451,431,374,401,406,44,284,282,336,355,329,292,42,140,169,95,19,72,114,4,21,14,12,16,17,17,-83,-179,-208,-67,-268,-37,-345,-79,-158,-194,-55,-252,-20,-328,-7,-2,1,-27,-9,-6,-2,3999,3997,3996,3998,4001,4000,3996,3991,12.712499625,13.530947166,12.933039264,11.261329078,12.110047413,12.292600218,8.5149761641,8.4605922415,10.082369357,10.689229472,9.9356748105,8.840983408,4.1975234612,5.0703549248,2.8506699074,0.5720996056,2.1743726029,3.45161681,0.6296285192,0.4200294021,0.3600846199,0.4817680889,0.5133935312,0.5147147875,-5.366833568,-6.240436831,-2.010472461,-8.069615489,-1.117385921,-10.44568245,-4.737205049,-5.820407429,-1.650387841,-7.5878474,-0.60399239,-9.930967664
050,3,7,22,049,Louisiana,Jackson Parish,16274,16274,16293,16344,16237,16114,15968,15866,15808,19,51,-107,-123,-146,-102,-58,47,201,174,168,165,190,178,23,180,157,200,213,188,210,24,21,17,-32,-48,2,-32,0,0,-1,-1,-1,0,0,0,38,-122,-90,-97,-73,-25,0,38,-123,-91,-98,-73,-25,-5,-8,-1,0,0,-31,-1,1038,1038,1038,1038,1038,1038,1038,1038,12.317308576,10.68107179,10.38607771,10.286141762,11.936922787,11.239502431,11.030425591,9.6375187993,12.364378226,13.278473911,11.811270968,13.260087138,1.2868829856,1.043552991,-1.978300516,-2.992332149,0.1256518188,-2.020584707,0,-0.06138547,-0.061821891,-0.062340253,0,0,2.3286454025,-7.489027347,-5.563970202,-6.047004551,-4.586291387,-1.578581802,2.3286454025,-7.550412817,-5.625792093,-6.109344804,-4.586291387,-1.578581802
050,3,7,22,051,Louisiana,Jefferson Parish,432552,432552,432755,433983,434312,434770,434858,435555,436523,203,1228,329,458,88,697,968,1359,5833,5618,5615,5804,5825,5796,901,3928,3996,4268,4122,4146,4301,458,1905,1622,1347,1682,1679,1495,433,1674,1491,1460,1624,1695,1659,-687,-2200,-2768,-2277,-3128,-2644,-1903,-254,-526,-1277,-817,-1504,-949,-244,-1,-151,-16,-72,-90,-33,-283,3311,3311,3311,3311,3313,3317,3316,3315,13.459661397,12.940302547,12.921680578,13.348236257,13.38445083,13.292388984,9.0638693584,9.204245101,9.8218580065,9.4799155501,9.526512127,9.863796587,4.3957920387,3.7360574459,3.0998225714,3.8683207072,3.8579387027,3.4285923966,3.8627589883,3.4343166781,3.3598670781,3.734930338,3.8947028594,3.8047055424,-5.076505241,-6.375713323,-5.240011875,-7.193880602,-6.075276909,-4.364288515,-1.213746253,-2.941396645,-1.880144796,-3.458950264,-2.180574049,-0.559582973
050,3,7,22,053,Louisiana,Jefferson Davis Parish,31594,31594,31628,31578,31441,31283,31424,31434,31413,34,-50,-137,-158,141,10,-21,99,395,453,426,439,457,456,56,339,362,395,378,375,399,43,56,91,31,61,82,57,2,7,8,5,6,6,6,-9,-99,-237,-204,95,-97,-102,-7,-92,-229,-199,101,-91,-96,-2,-14,1,10,-21,19,18,567,567,567,567,567,567,567,567,12.498813404,14.376616576,13.58331739,14.001626613,14.540710808,14.511432527,10.726829731,11.488598677,12.594860022,12.056070295,11.931655477,12.697503461,1.7719836724,2.8880178994,0.9884573688,1.9455563175,2.6090553311,1.8139290658,0.2214979591,0.2538916835,0.1594286079,0.1913661952,0.1909064876,0.1909399017,-3.132613992,-7.521541123,-6.504687201,3.0299647567,-3.08632155,-3.245978328,-2.911116033,-7.267649439,-6.345258593,3.2213309519,-2.895415063,-3.055038427
050,3,7,22,055,Louisiana,Lafayette Parish,221578,221594,222178,224297,227083,231247,235656,239429,241398,584,2119,2786,4164,4409,3773,1969,754,3084,3129,3407,3495,3506,3477,333,1640,1623,1692,1651,1813,1870,421,1444,1506,1715,1844,1693,1607,116,534,426,399,457,480,480,47,233,844,1998,2075,1469,-132,163,767,1270,2397,2532,1949,348,0,-92,10,52,33,131,14,5150,5151,5155,5160,5162,5164,5166,5171,13.814883252,13.86414994,14.867017215,14.970989692,14.759464096,14.462582176,7.3464359707,7.1912800744,7.3833264242,7.0721327556,7.6323184272,7.7782653636,6.4684472815,6.6728698657,7.4836907905,7.898856936,7.1271456687,6.6843168125,2.3920712246,1.8875448624,1.7411035717,1.9575800541,2.0206910342,1.9965600933,1.0437314519,3.739642873,8.7186088626,8.8883558255,6.1841565194,-0.549054026,3.4358026765,5.6271877354,10.459712434,10.84593588,8.2048475536,1.4475060677
050,3,7,22,057,Louisiana,Lafourche Parish,96318,96596,96686,96988,97074,97148,97750,98162,98305,90,302,86,74,602,412,143,292,1169,1229,1211,1254,1291,1245,156,794,858,902,937,852,863,136,375,371,309,317,439,382,40,180,141,115,122,129,128,-83,-226,-420,-363,212,-155,-330,-43,-46,-279,-248,334,-26,-202,-3,-27,-6,13,-49,-1,-37,1625,1625,1626,1627,1628,1627,1628,1630,12.071832048,12.666055178,12.470265984,12.868269556,13.179386663,12.673884164,8.1993452916,8.84253486,9.2883401468,9.6152859444,8.6977826779,8.7851903882,3.8724867561,3.8235203182,3.1819258374,3.2529836119,4.4816039855,3.8886937755,1.8587936429,1.4531438406,1.1842118812,1.2519369106,1.3169177998,1.3030178096,-2.333818685,-4.328513568,-3.737990547,2.1754969266,-1.582343093,-3.35934279,-0.475025042,-2.875369727,-2.553778666,3.4274338372,-0.265425293,-2.056324981
050,3,7,22,059,Louisiana,LaSalle Parish,14890,14890,14916,14948,14877,14826,14874,15004,15052,26,32,-71,-51,48,130,48,43,171,151,182,185,181,180,57,160,160,192,166,130,177,-14,11,-9,-10,19,51,3,0,4,5,8,11,11,11,41,21,-66,-45,26,73,30,41,25,-61,-37,37,84,41,-1,-4,-1,-4,-8,-5,4,1243,1243,1243,1243,1243,1243,1243,1243,11.45191535,10.125733445,12.254654412,12.457912458,12.115938148,11.977641735,10.715242432,10.729253982,12.927987072,11.178451178,8.7020550238,11.778014373,0.7366729172,-0.603520536,-0.67333266,1.2794612795,3.4138831247,0.1996273623,0.2678810608,0.3352891869,0.538666128,0.7407407407,0.7363277328,0.7319669949,1.4063755692,-4.425817267,-3.02999697,1.7508417508,4.8865385903,1.9962736226,1.6742566301,-4.09052808,-2.491330842,2.4915824916,5.622866323,2.7282406175
050,3,7,22,061,Louisiana,Lincoln Parish,46735,46735,46864,47062,47123,47404,47409,47719,47745,129,198,61,281,5,310,26,125,572,570,593,566,580,565,68,357,308,386,397,397,413,57,215,262,207,169,183,152,68,248,192,166,188,195,194,6,-259,-398,-102,-344,-79,-329,74,-11,-206,64,-156,116,-135,-2,-6,5,10,-8,11,9,4883,4891,4899,4915,4923,4919,4924,4936,12.17980112,12.103838191,12.546679785,11.939291025,12.194096375,11.836922819,7.6017290207,6.5403195838,8.1669787468,8.3743790408,8.3466487259,8.6524763262,4.5780720993,5.563518607,4.3797010378,3.5649119846,3.8474476495,3.1844464929,5.2807529332,4.077082338,3.5122240207,3.965700906,4.0997392986,4.0643593396,-5.514979878,-8.45145193,-2.158113555,-7.256388892,-1.660920024,-6.892650633,-0.234226945,-4.374369592,1.3541104658,-3.290687986,2.4388192751,-2.828291293
050,3,7,22,063,Louisiana,Livingston Parish,128026,128040,128707,130221,131940,134175,135695,137675,140138,667,1514,1719,2235,1520,1980,2463,447,1769,1793,1824,1897,1855,1864,189,913,923,1059,1067,1084,1115,258,856,870,765,830,771,749,23,62,29,38,53,61,60,362,559,826,1381,657,1058,1654,385,621,855,1419,710,1119,1714,24,37,-6,51,-20,90,0,1192,1192,1192,1192,1192,1192,1192,1192,13.664030155,13.678617338,13.708359168,14.058620817,13.571350185,13.419098458,7.0521534944,7.0414745138,7.9589651091,7.9075110238,7.9306434503,8.0269821787,6.6118766607,6.6371428244,5.749394059,6.1511097936,5.6407067345,5.3921162797,0.4788976086,0.2212380941,0.285590816,0.3927817097,0.4462815964,0.4319452293,4.3178026324,6.3014712333,10.378971497,4.8690110053,7.7404250649,11.907290156,4.796700241,6.5227093275,10.664562313,5.261792715,8.1867066613,12.339235385
050,3,7,22,065,Louisiana,Madison Parish,12093,12099,12100,11972,12206,11899,11805,11575,11528,1,-128,234,-307,-94,-230,-47,33,186,191,166,178,187,181,17,143,128,112,135,137,158,16,43,63,54,43,50,23,0,0,0,0,0,0,0,-13,-170,165,-370,-134,-292,-65,-13,-170,165,-370,-134,-292,-65,-2,-1,6,9,-3,12,-5,1597,1597,1597,1597,1597,1597,1597,1596,15.453639083,15.799487137,13.773076125,15.018562268,15.996578272,15.668960741,11.881023596,10.588137977,9.2926778677,11.390482619,11.719418306,13.677877332,3.5726154869,5.2113491604,4.4803982576,3.628079649,4.2771599658,1.9910834091,0,0,0,0,0,0,-14.12429379,13.648771611,-30.6990251,-11.30610867,-24.9786142,-5.626974852,-14.12429379,13.648771611,-30.6990251,-11.30610867,-24.9786142,-5.626974852
050,3,7,22,067,Louisiana,Morehouse Parish,27979,27979,27896,27502,27454,27012,26732,26428,26071,-83,-394,-48,-442,-280,-304,-357,91,382,366,338,374,384,367,135,384,364,377,381,354,367,-44,-2,2,-39,-7,30,0,1,6,8,7,7,7,7,-41,-394,-56,-419,-275,-335,-376,-40,-388,-48,-412,-268,-328,-369,1,-4,-2,9,-5,-6,12,768,768,768,768,768,768,768,768,13.791111592,13.319746706,12.411412624,13.917832688,14.446952596,13.98121869,13.863316365,13.246961205,13.843498696,14.178326883,13.318284424,13.98121869,-0.072204773,0.0727855011,-1.432086072,-0.260494195,1.1286681716,0,0.2166143182,0.2911420045,0.2570410899,0.2604941947,0.2633559067,0.2666717461,-14.22434023,-2.037994032,-15.38574524,-10.23370051,-12.60346125,-14.32408236,-14.00772591,-1.746852027,-15.12870415,-9.973206311,-12.34010534,-14.05741062
050,3,7,22,069,Louisiana,Natchitoches Parish,39566,39566,39525,39538,39491,39225,39275,39137,39162,-41,13,-47,-266,50,-138,25,117,564,529,558,529,487,494,124,376,369,388,375,396,403,-7,188,160,170,154,91,91,3,15,11,20,22,26,26,-34,-247,-211,-434,-124,-254,-100,-31,-232,-200,-414,-102,-228,-74,-3,57,-7,-22,-2,-1,8,2190,2192,2194,2198,2202,2199,2202,2205,14.267103449,13.387490668,14.177549672,13.477707006,12.421568127,12.61829653,9.5114022994,9.3383441521,9.8582245033,9.5541401274,10.100494822,10.293873485,4.7557011497,4.0491465158,4.319325169,3.923566879,2.3210733051,2.324423045,0.3794442407,0.278378823,0.5081559022,0.5605095541,0.6631638015,0.66412087,-6.24818183,-5.339811968,-11.02698308,-3.159235669,-6.478600214,-2.554311038,-5.868737589,-5.061433145,-10.51882718,-2.598726115,-5.815436413,-1.890190168
050,3,7,22,071,Louisiana,Orleans Parish,343829,343829,347903,360840,370138,378886,384355,389738,391495,4074,12937,9298,8748,5469,5383,1757,1036,4668,4698,4731,4974,5083,5102,647,2861,2987,3114,3165,3296,3418,389,1807,1711,1617,1809,1787,1684,247,866,1054,939,1028,1108,1020,3276,9734,6342,5969,2670,2563,-759,3523,10600,7396,6908,3698,3671,261,162,530,191,223,-38,-75,-188,13165,13168,13342,13447,13405,13395,13424,13424,13.172616872,12.854012022,12.632439014,13.033890999,13.132788954,13.061404216,8.0734483445,8.172612582,8.3148203529,8.2935796164,8.5157726526,8.7502704059,5.0991685279,4.6813994402,4.3176186611,4.7403113826,4.6170163017,4.3111338103,2.443763113,2.8838077206,2.5072627846,2.6937756226,2.8627051272,2.6112568209,27.468348894,17.352095412,15.93807408,6.9964794868,6.6219433582,-1.943082281,29.912112007,20.235903133,18.445336865,9.6902551095,9.4846484854,0.6681745395
050,3,7,22,073,Louisiana,Ouachita Parish,153720,153726,153976,154623,155342,156142,156504,157018,156983,250,647,719,800,362,514,-35,503,2303,2337,2200,2356,2269,2281,271,1509,1429,1483,1554,1595,1644,232,794,908,717,802,674,637,37,137,94,75,86,93,93,-20,-212,-281,-54,-510,-350,-677,17,-75,-187,21,-424,-257,-584,1,-72,-2,62,-16,97,-88,5534,5536,5539,5547,5548,5553,5554,5554,14.925518229,15.079121836,14.125926211,15.071358661,14.474263369,14.528616151,9.7796817229,9.2203958511,9.5221584415,9.9409555856,10.174724581,10.471304232,5.1458365063,5.8587259852,4.6037677698,5.1304030757,4.2995387883,4.0573119194,0.8878836289,0.606520091,0.4815656663,0.5501429732,0.5932598031,0.5923548014,-1.373951309,-1.813107932,-0.34672728,-3.262475771,-2.232698184,-4.312088178,-0.48606768,-1.206587841,0.1348383866,-2.712332798,-1.639438381,-3.719733377
050,3,7,22,075,Louisiana,Plaquemines Parish,23042,23039,23123,23629,23893,23597,23397,23568,23464,84,506,264,-296,-200,171,-104,68,298,276,318,312,321,324,12,176,182,196,175,175,189,56,122,94,122,137,146,135,3,-2,30,25,22,28,16,26,364,139,-391,-367,-18,-244,29,362,169,-366,-345,10,-228,-1,22,1,-52,8,15,-11,272,272,272,272,272,272,272,272,12.748117728,11.615672741,13.392293114,13.278290846,13.669754072,13.777853376,7.5290896646,7.6596102858,8.2543693409,7.4477592884,7.452358139,8.0370811362,5.219028063,3.9560624553,5.1379237734,5.8305315572,6.2173959331,5.7407722402,-0.085557837,1.262573124,1.0528532323,0.9362897391,1.1923773022,0.6803878211,15.571526352,5.8499221413,-16.46662455,-15.61901519,-0.766528266,-10.37591427,15.485968515,7.1124952654,-15.41377132,-14.68272545,0.4258490365,-9.69552645
050,3,7,22,077,Louisiana,Pointe Coupee Parish,22802,22802,22757,22833,22706,22398,22320,22245,22159,-45,76,-127,-308,-78,-75,-86,59,294,303,279,269,286,287,24,212,244,276,273,269,248,35,82,59,3,-4,17,39,5,15,2,7,6,8,9,-70,-62,-191,-291,-76,-100,-117,-65,-47,-189,-284,-70,-92,-108,-15,41,3,-27,-4,0,-17,116,116,116,116,116,116,116,116,12.897565256,13.307275083,12.371408301,12.030949506,12.835184562,12.926763355,9.3002851503,10.716089506,12.238382405,12.209848383,12.072254011,11.17016485,3.5972801053,2.5911855772,0.1330258957,-0.178898877,0.7629305509,1.7565985046,0.6580390436,0.0878367992,0.3103937567,0.2683483161,0.3590261416,0.4053688857,-2.719894714,-8.388414326,-12.90351188,-3.399078671,-4.48782677,-5.269795514,-2.06185567,-8.300577527,-12.59311813,-3.130730355,-4.128800628,-4.864426628
